fips,year,month,day,cd_distance,cd_usercnt,sd_distance,sd_usercnt,cd_sd_weighted_mean_distance,cd_sd_usercnt
AR,2020,6,4,17.25539161,549,17.7630485437,515,17.5011090168,1064
AR,2020,6,5,20.28222652,512,17.1597382199,573,18.6332073532,1085
AR,2020,6,6,22.746038,472,18.1301502146,466,20.4528570746,938
AR,2020,6,7,20.85101281,474,24.1567701863,483,22.5194358118,957
AR,2020,6,8,17.17435044,508,22.9176673428,493,20.0029770465,1001
AR,2020,6,9,17.017092,533,24.3089154412,544,20.7002414448,1077
AR,2020,6,10,15.05957366,516,20.75968,500,17.8647441029,1016
AR,2020,6,11,18.59910744,493,20.5009393346,511,19.5670716812,1004
AR,2020,6,12,19.51579182,461,22.7079559118,499,21.1750521136,960
AR,2020,6,13,19.46498884,447,21.5395064378,466,20.5238335285,913
AR,2020,6,14,19.07312242,474,29.5247835052,485,24.3588947102,959
AR,2020,6,15,19.7133008,512,21.151960396,505,20.4276794588,1017
AR,2020,6,16,14.48963186,516,20.4081954887,532,17.4940935494,1048
AR,2020,6,17,16.11058598,529,28.5814092664,518,22.2804870902,1047
AR,2020,6,18,27.60524582,549,24.4032641509,530,26.0324466684,1079
AR,2020,6,19,26.81328008,500,28.2204275093,538,27.5426108285,1038
AR,2020,6,20,29.37654478,492,27.7851960784,510,28.566576878,1002
AR,2020,6,21,28.87860895,496,27.5893306288,493,28.2359252166,989
AR,2020,6,22,14.55135346,532,26.3971752577,485,20.2005408463,1017
AR,2020,6,23,16.91703974,554,27.0682490975,554,21.9926444187,1108
AR,2020,6,24,22.34003621,552,23.7374427481,524,23.0205576096,1076
AR,2020,6,25,20.89458572,519,25.9133815552,553,23.4835727506,1072
AR,2020,6,26,20.13821559,510,25.4470949721,537,22.8611078805,1047
AR,2020,6,27,15.19525586,508,26.4796037736,530,20.9570134652,1038
AR,2020,6,28,22.48747508,503,24.3875445545,505,23.4393948068,1008
AR,2020,6,29,17.11715084,537,23.7619201521,526,20.4051552221,1063
AR,2020,6,30,22.01389857,513,24.5603090909,550,23.3314204764,1063
AR,2020,7,1,24.37688492,565,41.1086751361,551,32.6378315231,1116
AR,2020,7,2,22.7459633,545,33.2483691756,558,28.0590571156,1103
AR,2020,7,3,19.83676177,491,31.6798098859,526,25.9620747582,1017
AR,2020,7,4,20.11743305,448,25.4244950495,505,22.9296747182,953
AR,2020,7,5,25.91154702,446,24.7874159664,476,25.331193027,922
AR,2020,7,6,21.98471795,532,25.703452381,504,23.7938319975,1036
AR,2020,7,7,22.33815599,564,30.2167110266,526,26.1401008976,1090
AR,2020,7,8,20.0333941,548,25.6633580705,539,22.8250689667,1087
AR,2020,7,9,23.33406813,558,26.5280944056,572,24.9508672713,1130
AR,2020,7,10,21.56037627,505,36.5968505338,562,29.4802436892,1067
AR,2020,7,11,15.53043658,504,29.1293592233,515,22.403297386,1019
AR,2020,7,12,25.16943019,509,30.5793155894,526,27.9188019002,1035
AR,2020,7,13,21.21893967,547,25.2315594542,513,23.1608962259,1060
AR,2020,7,14,18.91388315,582,27.7556499133,577,23.3156945585,1159
AR,2020,7,15,18.54815662,575,22.951958042,572,20.7442982184,1147
AR,2020,7,16,23.98678126,553,26.1224954792,553,25.0546383696,1106
AR,2020,7,17,21.58270597,510,25.9143703704,540,23.8104190902,1050
AR,2020,7,18,23.28366054,489,22.3497782258,496,22.8134010194,985
AR,2020,7,19,25.46621982,500,36.4611504425,452,30.6865020063,952
AR,2020,7,20,20.7370899,567,24.0959737828,534,22.3661943445,1101
AR,2020,7,21,16.05571424,560,21.0089734513,565,18.5433510884,1125
AR,2020,7,22,17.41931859,543,18.0522426471,544,17.736071752,1087
AR,2020,7,23,24.17820376,579,28.7936996337,546,26.4182577574,1125
AR,2020,7,24,28.67271667,508,28.9629911504,565,28.8255639034,1073
AR,2020,7,25,18.99957058,489,31.0774226804,485,25.0136961125,974
AR,2020,7,26,20.36059844,518,23.2645454545,495,21.7796051253,1013
AR,2020,7,27,22.16009434,530,21.2251224105,531,21.6921677664,1061
AR,2020,7,28,21.88133695,561,19.7450282486,531,20.842527499,1092
AR,2020,7,29,23.58998201,559,19.5615913201,553,21.5866546255,1112
AR,2020,7,30,26.74471221,556,25.7657249071,538,26.2632723846,1094
AR,2020,7,31,21.54213144,502,34.8067148014,554,28.5010132414,1056
AZ,2020,1,1,28.82699502,3005,42.9904900064,3102,36.0212248297,6107
AZ,2020,1,2,21.78410956,2903,27.0250869894,2644,24.2822426632,5547
AZ,2020,1,3,21.99147755,2917,26.6588969571,2892,24.3151437448,5809
AZ,2020,1,4,19.1944948,2890,25.0462662909,2839,22.0943340848,5729
AZ,2020,1,5,20.24174542,2836,23.3815138593,2814,21.8055168161,5650
AZ,2020,1,6,19.05701393,2870,24.7705787901,2678,21.8149315031,5548
AZ,2020,1,7,14.7145418,2924,25.9313533021,2771,20.1722739637,5695
AZ,2020,1,8,16.48917339,2976,24.648946034,2761,20.4161617585,5737
AZ,2020,1,9,20.61153155,3108,23.4190813202,2939,21.9760740958,6047
AZ,2020,1,10,19.43016098,2858,27.1967262909,2963,23.383490823,5821
AZ,2020,1,11,19.20126211,2797,24.7844927536,2622,21.9027256176,5419
AZ,2020,1,12,23.30495616,2966,23.5455540021,2861,23.4230873469,5827
AZ,2020,1,13,17.87104637,3106,25.4981977725,2963,21.5947652044,6069
AZ,2020,1,14,12.77561692,2464,22.7802436513,2914,18.1964949964,5378
AZ,2020,1,15,16.21213116,2271,19.529672299,1953,17.7460226952,4224
AZ,2020,1,16,19.16591219,3031,25.0167276119,2680,21.9115233493,5711
AZ,2020,1,17,20.47164715,2908,27.8964057295,3002,24.2430727432,5910
AZ,2020,1,18,17.82625,2936,26.5415779883,2744,22.0366126761,5680
AZ,2020,1,19,22.76882431,2926,26.3171742809,2955,24.5517479903,5881
AZ,2020,1,20,19.67353107,2900,28.2467610883,2683,23.7935339608,5583
AZ,2020,1,21,14.37323321,3062,28.350797227,2885,21.1540087589,5947
AZ,2020,1,22,15.31551444,3052,20.0835817308,2912,17.6435848543,5964
AZ,2020,1,23,16.85106186,3023,26.5510178817,2908,21.6070005063,5931
AZ,2020,1,24,17.76754441,2875,26.297693107,2887,22.0415012459,5762
AZ,2020,1,25,16.17443367,3099,22.4638311209,2712,19.109702279,5811
AZ,2020,1,26,19.17332907,3133,23.237566153,3439,21.3000654255,6572
AZ,2020,1,27,16.83946196,2937,25.4649031079,2735,20.9985912864,5672
AZ,2020,1,28,16.43039805,3090,29.3087908145,2787,22.5376093201,5877
AZ,2020,1,29,18.2749403,3099,27.9911038738,2917,22.9860521924,6016
AZ,2020,1,30,24.56425763,3253,25.7381281115,3013,25.1287121083,6266
AZ,2020,1,31,25.16727915,3091,30.2456265823,3160,27.7344808595,6251
AZ,2020,2,1,22.52773667,3190,38.5187166324,2922,30.172639067,6112
AZ,2020,2,2,16.63936308,2057,26.5346027634,3474,22.8545253762,5531
AZ,2020,2,3,25.39405995,1702,22.1491242363,1473,23.8886141842,3175
AZ,2020,2,4,14.57004268,2811,19.565337219,2402,16.8717302846,5213
AZ,2020,2,5,14.0559003,2888,22.9553988693,3184,18.722567534,6072
AZ,2020,2,6,29.14989671,1452,25.7557378939,2602,26.9714060244,4054
AZ,2020,2,7,15.04464414,1630,8.81652753108,1126,12.5000652933,2756
AZ,2020,2,8,19.95694027,2912,25.2496521434,2846,22.5729628458,5758
AZ,2020,2,9,22.50617801,2797,30.3286092715,2869,26.4670949336,5666
AZ,2020,2,10,15.39102885,2877,30.7255762082,2690,22.8007526498,5567
AZ,2020,2,11,14.40899068,2685,27.4244722524,2757,21.0028316751,5442
AZ,2020,2,12,18.34697306,2785,21.5695676134,2359,19.8248308655,5144
AZ,2020,2,13,22.02742635,3190,29.2917697595,2910,25.4928754191,6100
AZ,2020,2,14,20.60431335,3000,30.7249223301,3090,25.739400665,6090
AZ,2020,2,15,18.25522786,2764,25.8411840649,2711,22.0114885489,5475
AZ,2020,2,16,20.61004325,2776,27.9016704545,2640,24.1643076185,5416
AZ,2020,2,17,20.4328365,2905,26.2370782484,2786,23.2742734199,5691
AZ,2020,2,18,18.11097012,3082,28.1333057256,2777,22.8612732394,5859
AZ,2020,2,19,17.11750778,3214,20.4464240506,3160,18.7678647639,6374
AZ,2020,2,20,23.6813179,3126,27.0651381951,3003,25.3392739036,6129
AZ,2020,2,21,24.78746246,2999,33.4627364865,2960,29.0967108437,5959
AZ,2020,2,22,18.40917619,2962,25.6573587951,3718,22.4434191429,6680
AZ,2020,2,23,26.64159277,2888,30.6945769912,2825,28.645737777,5713
AZ,2020,2,24,21.49459104,2971,30.8894856115,2780,26.0360285133,5751
AZ,2020,2,25,17.12084074,3033,28.1941479433,2893,22.5266925353,5926
AZ,2020,2,26,18.86759093,3134,24.8253388373,2907,21.7345290473,6041
AZ,2020,2,27,21.50758965,3095,29.0993076128,2903,25.1819406413,5998
AZ,2020,2,28,24.28460633,3087,28.4428548071,3058,26.3539185908,6145
AZ,2020,2,29,22.31266773,2920,23.8158864028,2905,23.0623415917,5825
AZ,2020,3,1,23.83863461,2871,36.1007332123,2755,29.8432705235,5626
AZ,2020,3,2,18.96921644,2948,38.2724982027,2782,28.3412460847,5730
AZ,2020,3,3,19.76213186,2988,29.9266655208,2909,24.7763133793,5897
AZ,2020,3,4,19.20905935,3168,31.5402971666,2894,25.0959947246,6062
AZ,2020,3,5,25.70270828,3338,26.9622251054,3083,26.3074568196,6421
AZ,2020,3,6,23.77298569,3078,36.0859798679,3179,30.0288604689,6257
AZ,2020,3,7,22.59811779,2853,30.0906937033,2811,26.316626069,5664
AZ,2020,3,8,24.0712704,2692,37.9362793296,2685,30.994749845,5377
AZ,2020,3,9,20.21262313,2863,35.2595989406,2643,27.435499459,5506
AZ,2020,3,10,19.42885881,3251,30.0443286158,2897,24.4309759257,6148
AZ,2020,3,11,21.16860603,3673,26.1830988943,3256,23.5249617475,6929
AZ,2020,3,12,19.02885598,3680,25.4616495987,3613,22.2157041007,7293
AZ,2020,3,13,20.52920467,3244,29.4707107195,3405,25.1082132576,6649
AZ,2020,3,14,20.91665138,3046,25.4150778078,2956,23.132137638,6002
AZ,2020,3,15,20.27788644,3189,28.9893124575,2938,24.4551623726,6127
AZ,2020,3,16,12.52059645,3638,21.5011958146,3345,16.8224874531,6983
AZ,2020,3,17,12.50338849,3745,17.0313556046,3622,14.7295724033,7367
AZ,2020,3,18,9.381468837,3690,17.6424571429,3500,13.4028122404,7190
AZ,2020,3,19,8.706361176,3677,14.8271836735,3430,11.6604094617,7107
AZ,2020,3,20,7.807538727,3486,19.2310247652,3513,13.5413159026,6999
AZ,2020,3,21,8.41157397,3272,16.4166255144,3159,12.3437708023,6431
AZ,2020,3,22,8.684655279,3162,13.2076942839,3114,10.9288782652,6276
AZ,2020,3,23,6.189333749,3302,14.5506813693,3038,10.1959227191,6340
AZ,2020,3,24,5.692851842,3517,18.6476951331,3267,11.9315713338,6784
AZ,2020,3,25,7.400446116,3564,15.4825934718,3370,11.3284583152,6934
AZ,2020,3,26,6.230193897,3610,15.0958821814,3429,10.5490524177,7039
AZ,2020,3,27,7.695077888,3338,16.0115862272,3398,11.8903711387,6736
AZ,2020,3,28,7.532353539,3174,10.2939543974,3070,8.8901553704,6244
AZ,2020,3,29,6.792407799,3281,10.9822536585,3075,8.81943360424,6356
AZ,2020,3,30,6.386448614,3424,15.8755914945,3339,11.0713884451,6763
AZ,2020,3,31,6.985506319,3496,13.023651141,3199,9.87064825858,6695
AZ,2020,4,1,7.18135473,3425,17.2189680446,3411,12.1898829652,6836
AZ,2020,4,2,6.65373158,3323,14.047972973,3108,10.2272508226,6431
AZ,2020,4,3,7.096121431,3228,17.968186864,3243,12.5447550578,6471
AZ,2020,4,4,6.74360256,3120,16.1203871391,3048,11.3772665349,6168
AZ,2020,4,5,6.493239536,2985,20.1599864636,2955,13.2921010126,5940
AZ,2020,4,6,5.645023558,3185,11.5160560492,2926,8.45612502573,6111
AZ,2020,4,7,4.685968734,3329,12.9199900563,3017,8.60056727316,6346
AZ,2020,4,8,6.226441042,3043,11.3176033865,3071,8.78368009336,6114
AZ,2020,4,9,7.109642748,2967,9.11518640351,2736,8.07179730551,5703
AZ,2020,4,10,7.338518949,2937,15.9467126979,2969,11.6659363619,5906
AZ,2020,4,11,6.840790789,2858,11.6537904125,2691,9.17486575508,5549
AZ,2020,4,12,6.570352466,2894,12.379503954,2782,9.41761452371,5676
AZ,2020,4,13,6.26411862,3018,13.1538466998,2818,9.59092700397,5836
AZ,2020,4,14,5.343852055,3123,11.6375143146,2969,8.41113426917,6092
AZ,2020,4,15,6.663110613,3173,11.4513087248,2980,8.98211441168,6153
AZ,2020,4,16,6.027006727,3127,13.9089650492,2947,9.85119691066,6074
AZ,2020,4,17,7.531563347,2872,13.2431068966,2900,10.4011884845,5772
AZ,2020,4,18,6.173796206,2708,11.6108194864,2648,8.86185401902,5356
AZ,2020,4,19,6.177497253,2733,13.4489588101,2622,9.73786554481,5355
AZ,2020,4,20,6.848040368,2827,12.0241965275,2707,9.37999821473,5534
AZ,2020,4,21,8.155189748,2925,11.1613274336,2712,9.60146354673,5637
AZ,2020,4,22,6.939798712,3080,17.1736719577,2835,11.8447912144,5915
AZ,2020,4,23,6.860025349,3152,13.8316856122,3079,10.3050168352,6231
AZ,2020,4,24,6.000453915,2864,14.1667609956,2933,10.1322080408,5797
AZ,2020,4,25,7.67205465,2672,13.0373814898,2658,10.3476716744,5330
AZ,2020,4,26,7.109753737,2639,15.4098444976,2508,11.1541733266,5147
AZ,2020,4,27,6.995427228,2727,12.7265368299,2593,9.78880452082,5320
AZ,2020,4,28,6.694212203,2780,14.6169463493,2479,10.4288495768,5259
AZ,2020,4,29,6.162131081,2914,12.5139465125,2767,9.25585987855,5681
AZ,2020,4,30,8.242569114,2931,12.2139371804,2738,10.1606509214,5669
AZ,2020,5,1,9.722645015,2741,21.0381644935,2991,15.6271667806,5732
AZ,2020,5,2,7.463430964,2457,11.5894228457,2495,9.54225764914,4952
AZ,2020,5,3,8.061513526,2504,16.4074689826,2418,12.1615786,4922
AZ,2020,5,4,5.727196208,2732,12.5897028929,2558,9.04558790931,5290
AZ,2020,5,5,7.325453216,2769,13.6869465082,2692,10.4613513926,5461
AZ,2020,5,6,6.975613764,2729,12.7031293303,2598,9.76894686727,5327
AZ,2020,5,7,8.71197647,2808,12.6813727679,2688,10.6533405982,5496
AZ,2020,5,8,9.641928378,2598,14.0608248547,2752,11.9149756871,5350
AZ,2020,5,9,7.682485931,2490,12.9088990826,2398,10.2465077676,4888
AZ,2020,5,10,9.103594276,2440,17.9549602011,2387,13.4806836614,4827
AZ,2020,5,11,9.553585686,2655,16.2537337253,2381,12.7213880056,5036
AZ,2020,5,12,7.243572228,2665,11.4832937685,2696,9.3756911001,5361
AZ,2020,5,13,6.825312113,2419,14.3249197652,2555,10.6776437478,4974
AZ,2020,5,14,7.663804785,2489,13.7455233348,2207,10.5220570932,4696
AZ,2020,5,15,10.76968335,2589,13.7092838296,2653,12.2574284993,5242
AZ,2020,5,16,9.902053494,2391,18.7639480198,2424,14.3633686198,4815
AZ,2020,5,17,9.588023225,2408,14.4183924843,2395,11.9966708153,4803
AZ,2020,5,18,9.491794583,2619,16.5032540323,2480,12.901957249,5099
AZ,2020,5,19,6.185599218,2645,12.8198681055,2502,9.41057313612,5147
AZ,2020,5,20,7.495724855,2697,15.9078772675,2591,11.6174886411,5288
AZ,2020,5,21,12.09298473,2744,15.0084690067,2678,13.5329823126,5422
AZ,2020,5,22,12.93512991,2464,18.9195605655,2617,16.0174473722,5081
AZ,2020,5,23,10.54798721,2340,21.3252322524,2282,15.8689896303,4622
AZ,2020,5,24,12.29015219,2431,18.5676584138,2383,15.3976090515,4814
AZ,2020,5,25,12.05057499,2522,22.5104247423,2425,17.1779523195,4947
AZ,2020,5,26,9.767684774,2652,19.4703743961,2484,14.4603407361,5136
AZ,2020,5,27,8.639507386,2720,17.4974066874,2572,12.9445937434,5292
AZ,2020,5,28,10.97584922,2838,18.6649469697,2640,14.681438497,5478
AZ,2020,5,29,10.68263997,2750,17.6856725352,2840,14.2405312911,5590
AZ,2020,5,30,8.600205913,2720,16.2052691867,2619,12.3308035369,5339
AZ,2020,5,31,11.8358079,2686,14.1467262724,2908,13.0371219198,5594
AZ,2020,6,1,8.286547507,2769,22.1330147059,2720,15.1479777823,5489
AZ,2020,6,2,7.841388354,2665,14.8667146873,2846,11.4694193365,5511
AZ,2020,6,3,6.294134976,2549,13.506590389,2622,9.95127249155,5171
AZ,2020,6,4,8.555766467,2518,13.3965067946,2502,10.9684223036,5020
AZ,2020,6,5,11.5377583,2342,18.423805095,2473,15.0744548159,4815
AZ,2020,6,6,12.58428952,2231,19.4503228782,2168,15.9681404681,4399
AZ,2020,6,7,11.3605589,2165,14.5992533211,2183,12.9866099399,4348
AZ,2020,6,8,7.733859483,2363,15.7435356812,2158,11.5571024018,4521
AZ,2020,6,9,8.962911403,2425,16.0865258216,2343,12.4634626997,4768
AZ,2020,6,10,9.472290491,2506,18.4063736713,2446,13.8852079908,4952
AZ,2020,6,11,10.27684273,2556,16.0612419872,2496,13.1346931944,5052
AZ,2020,6,12,12.12142984,2357,17.3878396344,2407,14.7822712286,4764
AZ,2020,6,13,12.50951143,2231,19.3489164786,2215,15.9169073325,4446
AZ,2020,6,14,12.32490989,2330,20.7085181899,2254,16.4472164144,4584
AZ,2020,6,15,11.19234657,2510,15.828922629,2404,13.4606267584,4914
AZ,2020,6,16,8.131399595,2565,18.4304276316,2432,13.1438543048,4997
AZ,2020,6,17,9.739695227,2625,17.0968990385,2496,13.3256317069,5121
AZ,2020,6,18,11.55218129,2659,20.2771876194,2617,15.8799564159,5276
AZ,2020,6,19,12.78572459,2491,18.5097440945,2540,15.6756092136,5031
AZ,2020,6,20,13.12895022,2391,19.7911561433,2344,16.4269883793,4735
AZ,2020,6,21,15.26165015,2430,23.1249010526,2375,19.1482726045,4805
AZ,2020,6,22,9.835449163,2516,19.6896149016,2389,14.6349602638,4905
AZ,2020,6,23,8.997512538,2593,20.465925636,2555,14.689391999,5148
AZ,2020,6,24,10.69034536,2577,18.0780843516,2537,14.3553226423,5114
AZ,2020,6,25,9.76500586,2559,19.9346322068,2515,14.8057252652,5074
AZ,2020,6,26,9.675719566,2446,16.574263285,2484,13.1515781052,4930
AZ,2020,6,27,10.49177071,2355,16.5690025685,2336,13.5180793055,4691
AZ,2020,6,28,14.12558955,2451,19.3587951264,2216,16.6104371089,4667
AZ,2020,6,29,11.49051094,2603,13.991124498,2490,12.7130767675,5093
AZ,2020,6,30,8.79024809,2378,19.1384541063,2484,14.0771554829,4862
AZ,2020,7,1,11.9794703,2473,23.414364,2500,17.7279589889,4973
AZ,2020,7,2,12.43422962,2447,17.2358060453,2382,14.802702398,4829
AZ,2020,7,3,10.99943319,2470,21.6676814012,2398,16.2546631017,4868
AZ,2020,7,4,9.26723158,2366,21.7735627868,2397,15.5610959308,4763
AZ,2020,7,5,13.67552579,2282,17.9816457462,2151,15.7649604901,4433
AZ,2020,7,6,14.6545154,2456,21.3060685225,2335,17.8962971869,4791
AZ,2020,7,7,8.985917558,2474,16.7441367666,2369,12.7809250544,4843
AZ,2020,7,8,10.01892799,2556,15.6899752475,2424,12.7792931611,4980
AZ,2020,7,9,9.607830187,2544,20.3317446471,2522,14.9465021705,5066
AZ,2020,7,10,10.88541805,2392,14.3778874949,2471,12.6600205584,4863
AZ,2020,7,11,8.95057513,2295,16.836802926,2324,12.9184455344,4619
AZ,2020,7,12,14.72375422,2352,19.6430267857,2240,17.123399374,4592
AZ,2020,7,13,12.17969591,2433,21.147110734,2357,16.5922630791,4790
AZ,2020,7,14,10.25967355,2481,16.8402846219,2354,13.4635532735,4835
AZ,2020,7,15,6.943288232,2512,16.3630963208,2419,11.5643622062,4931
AZ,2020,7,16,10.75875445,2553,13.4474810765,2378,12.0554066337,4931
AZ,2020,7,17,11.79118954,2295,16.8939300938,2346,14.3705968529,4641
AZ,2020,7,18,14.11169703,2198,22.9642934783,2208,18.5480413236,4406
AZ,2020,7,19,13.53955176,2231,21.2305502063,2181,17.3414709829,4412
AZ,2020,7,20,13.38200511,2349,17.4705636929,2253,15.3836397226,4602
AZ,2020,7,21,8.315479098,2442,17.868700565,2301,12.9500906509,4743
AZ,2020,7,22,9.190022914,2616,16.9119115789,2375,12.8645341501,4991
AZ,2020,7,23,11.0624466,2575,16.3638007812,2560,13.7053807196,5135
AZ,2020,7,24,13.75374032,2334,21.9231738954,2467,17.9516142276,4801
AZ,2020,7,25,13.57047322,2219,18.9069047619,2184,16.2174790087,4403
AZ,2020,7,26,14.32385095,2254,19.4349207829,2146,16.8166591003,4400
AZ,2020,7,27,10.3267757,2354,19.7958723784,2241,14.9448922737,4595
AZ,2020,7,28,9.557679762,2461,15.1629952319,2307,12.2698154141,4768
AZ,2020,7,29,11.49299368,2512,13.3197670549,2404,12.3863141017,4916
AZ,2020,7,30,12.57183711,2553,20.6788006418,2493,16.5771205196,5046
AZ,2020,7,31,11.05676687,2295,26.6680755027,2437,19.0966567977,4732
CA,2020,1,1,18.64220199,22134,38.3255310672,23594,28.7980904226,45728
CA,2020,1,2,15.956261,22022,30.2849559375,20539,22.8709731854,42561
CA,2020,1,3,13.80255672,21551,29.5594817745,22249,21.8065710017,43800
CA,2020,1,4,14.04251241,21334,30.362025274,20891,22.1166614507,42225
CA,2020,1,5,15.69412498,21200,29.1261352094,21463,22.4515315279,42663
CA,2020,1,6,12.62406019,21765,28.7467901058,20982,20.5377645223,42747
CA,2020,1,7,11.70138142,21934,28.4573920537,21469,19.9896285986,43403
CA,2020,1,8,12.26559502,22318,29.6801321565,21187,20.7465006242,43505
CA,2020,1,9,12.90366422,22807,28.716152163,21937,20.6561795965,44744
CA,2020,1,10,14.7466565,20703,33.7691677164,22228,24.5957720416,42931
CA,2020,1,11,13.00371076,20613,28.8358621037,19870,20.774499664,40483
CA,2020,1,12,15.76449673,21531,30.5871197213,21241,23.1255585218,42772
CA,2020,1,13,12.58634715,22807,33.4111790233,21891,22.7853805416,44698
CA,2020,1,14,9.316936279,18778,28.2098898827,22249,19.5626116813,41027
CA,2020,1,15,15.42204344,16800,22.9928694686,15299,19.0304445557,32099
CA,2020,1,16,14.46573898,21211,25.9461772233,18756,19.8533612607,39967
CA,2020,1,17,17.16285333,21904,30.9900203297,22627,24.1886849462,44531
CA,2020,1,18,13.00355319,21724,29.6482256445,20909,21.1667942556,42633
CA,2020,1,19,16.40783016,21693,31.7308068287,22669,24.237877455,44362
CA,2020,1,20,15.84829053,21767,36.1744102907,20951,25.8172154587,42718
CA,2020,1,21,12.66708129,22702,30.9365787778,21732,21.6024172806,44434
CA,2020,1,22,12.67887177,22983,29.5995644661,22570,21.0625135532,45553
CA,2020,1,23,14.42151509,22751,31.4438320819,21975,22.7850042439,44726
CA,2020,1,24,15.33330834,21621,31.6313848872,22074,23.5668302922,43695
