year,month,fips,usercnt,tweetcnt,usercnt_all,tweetcnt_all,srb,srb_using_tweet
2020,1,45051,17,25,2069,30666,8.2165297245,0.815235113807
2020,1,45003,2,2,561,5575,3.56506238859,0.358744394619
2020,1,45043,2,2,314,4812,6.36942675159,0.415627597672
2020,1,45079,7,7,2389,23618,2.93009627459,0.296384113811
2020,1,45053,1,1,108,388,9.25925925926,2.57731958763
2020,1,45045,17,28,2710,42167,6.27306273063,0.664026371333
2020,1,45013,3,5,773,8728,3.88098318241,0.572868927589
2020,1,45033,2,5,89,493,22.4719101124,10.1419878296
2020,1,45015,5,7,569,5642,8.78734622144,1.24069478908
2020,1,45063,13,14,1880,18466,6.91489361702,0.758150113723
2020,1,45073,2,2,253,2262,7.90513833992,0.884173297966
2020,1,45057,2,2,672,6206,2.97619047619,0.322268772156
2020,1,45007,6,7,673,6398,8.91530460624,1.09409190372
2020,1,45021,2,2,221,1358,9.04977375566,1.47275405007
2020,1,45067,1,1,49,967,20.4081632653,1.03412616339
2020,1,45041,2,2,593,9778,3.37268128162,0.204540805891
2020,1,45019,8,10,2794,26635,2.86327845383,0.375445841937
2020,1,45075,1,1,355,4743,2.81690140845,0.210837022981
2020,1,45035,3,4,537,6361,5.58659217877,0.628831944663
2020,1,45083,13,14,1296,23702,10.0308641975,0.590667454223
2020,2,45073,1,1,277,1965,3.61010830325,0.508905852417
2020,2,45087,1,1,52,404,19.2307692308,2.47524752475
2020,2,45013,3,3,809,7900,3.70828182942,0.379746835443
2020,2,45067,2,2,52,954,38.4615384615,2.0964360587
2020,2,45019,14,17,3017,24788,4.6403712297,0.685815717283
2020,2,45041,4,9,577,9738,6.93240901213,0.924214417745
2020,2,45075,3,3,366,6050,8.19672131148,0.495867768595
2020,2,45051,13,16,2085,24682,6.23501199041,0.648245685115
2020,2,45091,4,4,1010,7923,3.9603960396,0.504859270478
2020,2,45043,4,7,303,3907,13.201320132,1.79165600205
2020,2,45077,7,10,750,7215,9.33333333333,1.386001386
2020,2,45003,3,3,523,4914,5.7361376673,0.610500610501
2020,2,45083,9,10,1310,20379,6.87022900763,0.490701212032
2020,2,45035,4,4,461,5528,8.67678958785,0.723589001447
2020,2,45063,9,12,1871,16799,4.81026189204,0.714328233823
2020,2,45079,11,12,2525,19454,4.35643564356,0.616839724478
2020,2,45015,3,4,544,4465,5.51470588235,0.895856662934
2020,2,45007,8,9,700,5796,11.4285714286,1.55279503106
2020,2,45085,5,5,302,4698,16.5562913907,1.06428267348
2020,2,45045,22,27,2813,36062,7.82083185212,0.748710554046
2020,2,45057,3,3,617,4637,4.86223662885,0.646970023722
2020,3,45083,7,12,1118,21185,6.26118067979,0.566438517819
2020,3,45035,3,4,507,5971,5.91715976331,0.669904538603
2020,3,45047,1,1,224,1833,4.46428571429,0.545553737043
2020,3,45041,6,7,572,12044,10.4895104895,0.581202258386
2020,3,45067,1,1,45,616,22.2222222222,1.62337662338
2020,3,45073,2,3,285,2032,7.01754385965,1.47637795276
2020,3,45019,11,15,2762,28191,3.98262128892,0.532084707885
2020,3,45013,3,3,943,9514,3.18133616119,0.315324784528
2020,3,45015,2,2,570,5000,3.50877192982,0.4
2020,3,45063,9,13,1780,21689,5.05617977528,0.599382175296
2020,3,45003,4,5,614,6236,6.51465798046,0.801796023092
2020,3,45077,1,1,669,7069,1.49476831091,0.141462724572
2020,3,45051,14,17,2535,32988,5.52268244576,0.515338911119
2020,3,45029,2,2,79,585,25.3164556962,3.4188034188
2020,3,45057,1,1,655,6328,1.52671755725,0.158027812895
2020,3,45085,2,6,289,6291,6.92041522491,0.953743443014
2020,3,45045,15,21,2860,42254,5.24475524476,0.496994367397
2020,3,45011,1,1,32,316,31.25,3.16455696203
2020,3,45043,2,3,327,5020,6.11620795107,0.597609561753
2020,3,45091,2,3,1097,10336,1.82315405652,0.290247678019
2020,3,45079,6,7,2251,22190,2.665482008,0.315457413249
2020,3,45007,3,3,707,6868,4.243281471,0.436808386721
2020,3,45055,1,1,187,2434,5.34759358289,0.410846343468
2020,4,45045,18,24,2019,37754,8.91530460624,0.635694231075
2020,4,45041,6,6,417,10372,14.3884892086,0.578480524489
2020,4,45019,10,10,1891,22640,5.28820729773,0.441696113074
2020,4,45003,4,5,454,6931,8.81057268722,0.721396623864
2020,4,45029,1,1,49,842,20.4081632653,1.18764845606
2020,4,45051,10,12,1401,26326,7.13775874375,0.455823140621
2020,4,45077,1,2,470,7839,2.12765957447,0.255134583493
2020,4,45085,2,2,259,4679,7.72200772201,0.42744176106
2020,4,45073,1,1,210,1948,4.7619047619,0.513347022587
2020,4,45057,1,1,497,6107,2.01207243461,0.163746520386
2020,4,45049,2,2,31,557,64.5161290323,3.59066427289
2020,4,45023,1,1,48,890,20.8333333333,1.12359550562
2020,4,45015,2,8,474,5091,4.2194092827,1.57140051071
2020,4,45063,6,6,1304,19978,4.60122699387,0.3003303634
2020,4,45031,1,1,143,1092,6.99300699301,0.915750915751
2020,4,45079,11,13,1561,19993,7.0467648943,0.650227579653
2020,4,45033,1,2,59,1490,16.9491525424,1.34228187919
2020,4,45091,2,3,780,10048,2.5641025641,0.298566878981
2020,4,45055,1,1,137,2311,7.29927007299,0.432713111207
2020,4,45047,1,1,163,1795,6.13496932515,0.557103064067
2020,4,45007,4,5,568,6809,7.04225352113,0.73432222059
2020,4,45013,4,5,656,10049,6.09756097561,0.497561946462
2020,4,45035,1,1,417,5251,2.39808153477,0.190439916206
2020,4,45083,5,6,863,19407,5.79374275782,0.309166795486
2020,4,45075,1,1,154,1302,6.49350649351,0.768049155146
2020,5,45073,1,1,239,2137,4.18410041841,0.467945718297
2020,5,45079,9,15,1710,18586,5.26315789474,0.807059076724
2020,5,45047,2,3,149,1361,13.4228187919,2.20426157237
2020,5,45013,7,8,1039,10946,6.73724735322,0.730860588343
2020,5,45019,5,6,2377,23277,2.10349179638,0.257765175925
2020,5,45041,6,11,503,8785,11.9284294235,1.25213431986
2020,5,45035,2,2,453,5298,4.41501103753,0.377500943752
2020,5,45083,6,7,984,17473,6.09756097561,0.400618096492
2020,5,45057,2,2,577,6108,3.46620450607,0.327439423707
2020,5,45063,5,11,1428,17829,3.50140056022,0.616972348421
2020,5,45015,4,4,518,5623,7.72200772201,0.711364040548
2020,5,45075,2,4,171,1402,11.6959064327,2.85306704708
2020,5,45007,2,2,548,4992,3.6496350365,0.400641025641
2020,5,45045,14,19,2258,35908,6.20017714792,0.529129998886
2020,5,45077,2,2,541,9054,3.69685767098,0.220896841175
2020,5,45051,10,13,2658,28937,3.76222723853,0.449251822926
2020,5,45003,3,3,501,4916,5.9880239521,0.610252237592
2020,5,45085,1,1,282,5120,3.54609929078,0.1953125
2020,5,45091,4,5,877,8819,4.56100342075,0.566957704955
2020,5,45043,1,1,369,4049,2.71002710027,0.24697456162
2020,5,45049,1,1,29,625,34.4827586207,1.6
2020,6,45071,1,1,92,727,10.8695652174,1.37551581843
2020,6,45013,8,10,1431,10177,5.59049615653,0.982607841211
2020,6,45021,1,1,181,958,5.52486187845,1.04384133612
2020,6,45047,1,1,163,1473,6.13496932515,0.678886625933
2020,6,45057,2,2,549,5626,3.64298724954,0.355492356914
2020,6,45063,2,2,1452,17236,1.37741046832,0.116036203295
2020,6,45007,1,1,588,4860,1.70068027211,0.205761316872
2020,6,45055,1,1,159,1652,6.2893081761,0.605326876513
2020,6,45015,2,3,529,4791,3.78071833648,0.626174076393
2020,6,45085,2,3,259,3521,7.72200772201,0.852030673104
2020,6,45091,4,6,844,8217,4.73933649289,0.730193501278
2020,6,45043,2,4,422,4161,4.73933649289,0.961307378034
2020,6,45003,2,2,494,4729,4.04858299595,0.422922393741
2020,6,45051,13,18,3461,28924,3.75613984398,0.622320564237
2020,6,45077,2,2,481,6142,4.158004158,0.325626831651
2020,6,45073,1,1,254,1701,3.93700787402,0.587889476778
2020,6,45033,1,3,82,1004,12.1951219512,2.98804780876
2020,6,45079,4,4,1684,18000,2.37529691211,0.222222222222
2020,6,45045,17,21,2222,34839,7.65076507651,0.602772754671
2020,6,45005,1,1,15,121,66.6666666667,8.26446280992
2020,6,45035,4,5,467,6692,8.56531049251,0.747160789002
2020,6,45083,16,24,979,19938,16.3432073544,1.20373156786
2020,6,45019,9,9,2568,22281,3.5046728972,0.403931600916
2020,6,45041,2,2,501,8960,3.99201596806,0.223214285714
2020,7,45057,3,4,573,4965,5.23560209424,0.805639476334
2020,7,45031,1,1,149,1598,6.71140939597,0.625782227785
2020,7,45041,3,6,478,9151,6.27615062762,0.655666047427
2020,7,45019,15,16,2607,24368,5.75373993096,0.656598818122
2020,7,45047,2,2,165,1679,12.1212121212,1.1911852293
2020,7,45021,2,2,149,1014,13.4228187919,1.97238658777
2020,7,45077,1,1,463,5669,2.15982721382,0.176397953784
2020,7,45051,17,18,3481,32407,4.88365412238,0.555435554047
2020,7,45003,1,1,480,4964,2.08333333333,0.201450443191
2020,7,45013,5,5,1472,11685,3.39673913043,0.427899015832
2020,7,45079,6,6,1591,19531,3.77121307354,0.30720393221
2020,7,45045,16,19,2135,34865,7.49414519906,0.544959128065
2020,7,45083,6,11,1031,22715,5.81959262852,0.484261501211
2020,7,45035,4,5,431,6734,9.2807424594,0.742500742501
2020,7,45091,2,4,934,8954,2.14132762313,0.446727719455
2020,7,45043,1,1,504,4313,1.98412698413,0.23185717598
2020,7,45015,7,9,520,6674,13.4615384615,1.34851663171
2020,7,45063,9,16,1488,20255,6.04838709677,0.789928412738
2020,7,45049,1,1,20,706,50.0,1.4164305949
2020,8,45013,3,4,1121,11249,2.67618198037,0.355587163303
2020,8,45075,1,1,147,1173,6.80272108844,0.852514919011
2020,8,45085,2,3,255,4527,7.8431372549,0.662690523526
2020,8,45015,5,6,527,6385,9.48766603416,0.939702427565
2020,8,45063,4,4,1431,18530,2.79524807827,0.215866162979
2020,8,45007,1,2,601,4893,1.66389351082,0.408747189863
2020,8,45057,6,7,528,5210,11.3636363636,1.34357005758
2020,8,45067,1,1,47,1057,21.2765957447,0.946073793756
2020,8,45077,1,1,489,4938,2.04498977505,0.202511138113
2020,8,45003,4,5,447,4260,8.9485458613,1.17370892019
2020,8,45051,14,18,2874,34320,4.87125956855,0.524475524476
2020,8,45019,13,14,2350,24386,5.53191489362,0.574099893381
2020,8,45041,6,7,488,11077,12.2950819672,0.631940055972
2020,8,45079,7,9,1704,22063,4.10798122066,0.407922766623
2020,8,45083,10,14,1087,22119,9.19963201472,0.632940006329
2020,8,45091,3,3,942,8151,3.1847133758,0.368052999632
2020,8,45043,3,3,405,3915,7.40740740741,0.766283524904
2020,8,45035,1,1,437,6277,2.28832951945,0.15931177314
2020,8,45073,1,1,237,2020,4.2194092827,0.49504950495
2020,8,45045,17,20,2217,37618,7.66801984664,0.531660375352
2020,9,45015,2,20,511,6552,3.91389432485,3.0525030525
2020,9,45063,9,11,1358,19293,6.62739322533,0.57015497849
2020,9,45049,1,1,29,402,34.4827586207,2.48756218905
2020,9,45035,1,2,415,6575,2.40963855422,0.304182509506
2020,9,45083,5,5,983,17675,5.08646998983,0.2828854314
2020,9,45007,2,2,586,4307,3.41296928328,0.464360343627
2020,9,45021,1,1,183,1390,5.46448087432,0.719424460432
2020,9,45013,1,1,929,7817,1.0764262648,0.127926314443
2020,9,45003,4,4,432,5095,9.25925925926,0.785083415113
2020,9,45051,13,15,2339,29658,5.55793073963,0.505765729314
2020,9,45077,3,3,592,7132,5.06756756757,0.420639371845
2020,9,45045,9,14,2050,37010,4.39024390244,0.378276141583
2020,9,45079,9,10,1650,20852,5.45454545455,0.479570305007
2020,9,45073,2,2,205,2284,9.75609756098,0.875656742557
2020,9,45059,2,2,108,642,18.5185185185,3.11526479751
2020,9,45031,2,2,228,1848,8.77192982456,1.08225108225
2020,9,45057,1,1,545,5088,1.83486238532,0.196540880503
2020,9,45041,4,8,493,10589,8.11359026369,0.755500991595
2020,9,45067,1,1,49,949,20.4081632653,1.05374077977
2020,9,45019,5,5,2282,23054,2.19106047327,0.216882102889
2020,9,45091,4,4,912,8341,4.38596491228,0.479558805899
2020,9,45043,1,1,350,4396,2.85714285714,0.227479526843
2020,10,45007,2,2,618,5272,3.23624595469,0.379362670713
2020,10,45079,12,22,1663,25579,7.21587492483,0.860080534814
2020,10,45013,1,1,933,7775,1.0718113612,0.128617363344
2020,10,45073,2,2,263,2380,7.60456273764,0.840336134454
2020,10,45077,1,1,706,7285,1.4164305949,0.137268359643
2020,10,45045,21,26,2342,36673,8.96669513237,0.708968450904
2020,10,45051,10,11,2204,28701,4.53720508167,0.383261907251
2020,10,45085,1,2,246,3471,4.06504065041,0.576202823394
2020,10,45037,1,1,44,247,22.7272727273,4.04858299595
2020,10,45003,4,4,445,5498,8.98876404494,0.727537286286
2020,10,45019,15,20,2339,25226,6.41299700727,0.792832791564
2020,10,45041,4,5,496,16264,8.06451612903,0.307427447122
2020,10,45047,1,1,168,2232,5.95238095238,0.448028673835
2020,10,45031,1,1,147,1782,6.80272108844,0.561167227834
2020,10,45083,7,8,1064,20095,6.57894736842,0.398108982334
2020,10,45043,2,2,321,4055,6.23052959502,0.493218249075
2020,10,45091,4,5,866,8764,4.61893764434,0.570515746235
2020,10,45069,1,1,43,282,23.2558139535,3.54609929078
2020,10,45023,1,2,52,268,19.2307692308,7.46268656716
2020,10,45049,1,1,17,456,58.8235294118,2.19298245614
2020,10,45063,11,19,1472,23163,7.47282608696,0.820273712386
2020,10,45015,5,13,510,6879,9.80392156863,1.88980956534
2020,10,45071,1,2,99,670,10.101010101,2.98507462687
2020,11,45013,1,1,795,7190,1.25786163522,0.139082058414
2020,11,45079,5,10,1736,20518,2.8801843318,0.487376937323
2020,11,45053,1,1,93,310,10.752688172,3.22580645161
2020,11,45041,4,4,520,12888,7.69230769231,0.310366232154
2020,11,45075,2,2,164,2334,12.1951219512,0.856898029135
2020,11,45019,10,18,2164,29238,4.62107208872,0.615637184486
2020,11,45035,1,1,426,7173,2.34741784038,0.139411682699
2020,11,45083,3,3,1057,19748,2.83822138127,0.151914117885
2020,11,45007,3,4,595,5976,5.04201680672,0.669344042838
2020,11,45055,1,1,169,1726,5.91715976331,0.579374275782
2020,11,45045,17,19,2217,36165,7.66801984664,0.525369832711
2020,11,45091,4,4,861,8638,4.64576074332,0.463070155129
2020,11,45069,1,1,42,415,23.8095238095,2.40963855422
2020,11,45015,4,4,544,6461,7.35294117647,0.619099210649
2020,11,45063,2,2,1468,22351,1.36239782016,0.0894814549685
2020,11,45003,3,5,475,6143,6.31578947368,0.813934559661
2020,11,45051,10,18,1909,27202,5.23834468308,0.66171605029
2020,11,45077,2,2,624,6977,3.20512820513,0.286656155941
2020,11,45073,2,2,212,1791,9.43396226415,1.11669458403
2020,11,45031,2,3,154,1705,12.987012987,1.75953079179
2020,11,45057,1,1,599,7522,1.6694490818,0.132943366126
2020,11,45047,1,1,178,2225,5.61797752809,0.449438202247
2020,11,45085,3,4,244,5347,12.2950819672,0.748083037217
2020,12,45075,1,1,128,1065,7.8125,0.93896713615
2020,12,45085,1,1,229,5461,4.36681222707,0.183116645303
2020,12,45035,1,1,411,4931,2.43309002433,0.202798620969
2020,12,45083,5,6,906,16791,5.51876379691,0.357334286225
2020,12,45045,6,7,2049,28846,2.92825768668,0.242667960896
2020,12,45003,4,4,423,5019,9.45626477541,0.796971508269
2020,12,45051,7,7,1746,25139,4.00916380298,0.278451807948
2020,12,45091,7,9,792,9181,8.83838383838,0.980285371964
2020,12,45077,4,4,458,5358,8.73362445415,0.746547219112
2020,12,45043,2,2,292,3056,6.84931506849,0.65445026178
2020,12,45073,1,1,193,1526,5.18134715026,0.655307994758
2020,12,45031,1,1,133,1991,7.51879699248,0.502260170768
2020,12,45057,2,2,549,6124,3.64298724954,0.326583932071
2020,12,45013,4,4,757,6649,5.28401585205,0.601594224695
2020,12,45021,1,1,132,681,7.57575757576,1.4684287812
2020,12,45079,4,9,1557,16727,2.56904303147,0.538052250852
2020,12,45005,1,3,16,94,62.5,31.914893617
2020,12,45041,1,1,449,8464,2.2271714922,0.118147448015
2020,12,45019,8,13,1973,22854,4.05473897618,0.568828213879
2020,12,45015,5,6,490,7226,10.2040816327,0.830334901744
2020,12,45071,1,2,78,609,12.8205128205,3.28407224959
2020,12,45063,4,4,1350,19604,2.96296296296,0.204039991838
2020,12,45055,1,1,138,1725,7.24637681159,0.579710144928
2020,12,45007,3,4,542,5317,5.53505535055,0.752303930788
2021,1,45041,4,4,396,9412,10.101010101,0.424989375266
2021,1,45019,7,7,1873,21166,3.73731980779,0.330719077766
2021,1,45073,1,1,187,1519,5.34759358289,0.658327847268
2021,1,45091,2,2,731,7304,2.73597811218,0.273822562979
2021,1,45083,3,3,806,15191,3.72208436725,0.19748535317
2021,1,45043,1,1,246,3102,4.06504065041,0.322372662798
2021,1,45063,6,7,1145,18701,5.24017467249,0.374311534143
2021,1,45045,13,14,1913,29669,6.79560899111,0.471872998753
2021,1,45007,6,7,540,3938,11.1111111111,1.77755205688
2021,1,45079,3,6,1361,14121,2.20426157237,0.424899086467
2021,1,45047,1,1,133,2102,7.51879699248,0.475737392959
2021,1,45013,1,2,619,5882,1.6155088853,0.340020401224
2021,1,45021,2,2,136,928,14.7058823529,2.15517241379
2021,1,45051,9,9,1426,19665,6.31136044881,0.45766590389
2021,1,45077,3,3,471,5667,6.36942675159,0.529380624669
2021,1,45011,1,10,14,735,71.4285714286,13.6054421769
2021,1,45003,3,4,373,4440,8.04289544236,0.900900900901
2021,1,45085,1,1,198,3895,5.05050505051,0.256739409499
2021,1,45057,2,3,480,5978,4.16666666667,0.501840080294
2021,2,45007,3,4,438,3477,6.84931506849,1.15041702617
2021,2,45043,2,3,193,2149,10.3626943005,1.39599813867
2021,2,45091,3,3,674,5597,4.45103857567,0.536001429337
2021,2,45079,5,6,1324,11588,3.77643504532,0.517777010701
2021,2,45089,1,1,21,62,47.619047619,16.1290322581
2021,2,45071,1,1,75,344,13.3333333333,2.90697674419
2021,2,45057,3,4,402,3481,7.46268656716,1.14909508762
2021,2,45015,2,3,408,3450,4.90196078431,0.869565217391
2021,2,45063,7,7,1070,15234,6.54205607477,0.459498490219
2021,2,45035,1,1,325,4284,3.07692307692,0.233426704015
2021,2,45045,14,33,1632,25172,8.57843137255,1.31098045447
2021,2,45083,7,10,736,10746,9.51086956522,0.930578820026
2021,2,45047,1,1,145,2259,6.89655172414,0.442673749447
2021,2,45003,1,1,331,3478,3.02114803625,0.287521564117
2021,2,45085,1,1,185,3860,5.40540540541,0.259067357513
2021,2,45051,10,10,1358,15439,7.36377025037,0.647710343934
2021,2,45013,1,1,520,5222,1.92307692308,0.191497510532
2021,2,45019,6,8,1719,15159,3.49040139616,0.527739296787
2021,2,45075,1,1,138,1505,7.24637681159,0.664451827243
2021,2,45041,3,3,374,7173,8.02139037433,0.418235048097
2021,3,45031,1,1,114,960,8.77192982456,1.04166666667
2021,3,45057,1,1,412,3628,2.42718446602,0.275633958104
2021,3,45077,2,3,442,4808,4.52488687783,0.623960066556
2021,3,45051,8,9,1773,18287,4.51212633954,0.4921528955
2021,3,45003,1,1,385,2812,2.5974025974,0.355618776671
2021,3,45015,1,1,421,3671,2.37529691211,0.272405339145
2021,3,45063,3,4,1193,12944,2.51466890193,0.309023485785
2021,3,45007,3,4,478,3370,6.27615062762,1.18694362018
2021,3,45043,1,1,240,2670,4.16666666667,0.374531835206
2021,3,45091,4,4,681,6226,5.87371512482,0.642467073562
2021,3,45045,10,23,1811,24613,5.52181115406,0.934465526348
2021,3,45013,2,3,672,5354,2.97619047619,0.560328726186
2021,3,45005,1,1,8,17,125.0,58.8235294118
2021,3,45047,1,1,141,1360,7.09219858156,0.735294117647
2021,3,45079,8,10,1391,13432,5.75125808771,0.744490768314
2021,3,45041,3,5,432,7865,6.94444444444,0.635727908455
2021,3,45067,1,1,38,723,26.3157894737,1.38312586445
2021,3,45019,7,10,1919,17676,3.64773319437,0.565738854945
2021,3,45001,1,1,29,124,34.4827586207,8.06451612903
2021,3,45083,4,5,811,10536,4.93218249075,0.47456340167
2021,3,45035,1,1,378,4387,2.6455026455,0.227946204696
2021,3,45085,2,4,206,3663,9.70873786408,1.092001092
2021,4,45041,1,1,392,5285,2.55102040816,0.189214758751
2021,4,45019,12,15,2035,17303,5.89680589681,0.866901693348
2021,4,45007,4,5,446,3380,8.96860986547,1.47928994083
2021,4,45045,11,13,1735,21830,6.34005763689,0.595510765002
2021,4,45013,2,2,802,5313,2.49376558603,0.376435159044
2021,4,45079,7,8,1352,13760,5.1775147929,0.581395348837
2021,4,45035,1,1,333,4319,3.003003003,0.231535077564
2021,4,45083,3,5,754,10031,3.97877984085,0.498454790151
2021,4,45063,5,6,1122,11822,4.45632798574,0.507528336999
2021,4,45015,1,1,396,3716,2.52525252525,0.2691065662
2021,4,45037,1,1,25,95,40.0,10.5263157895
2021,4,45003,4,5,353,3300,11.3314447592,1.51515151515
2021,4,45029,1,1,48,441,20.8333333333,2.26757369615
2021,4,45051,7,8,2151,18689,3.25430032543,0.428059286211
2021,4,45077,1,1,485,4854,2.0618556701,0.20601565719
2021,4,45043,1,2,253,2172,3.95256916996,0.920810313076
2021,4,45091,2,2,722,6201,2.77008310249,0.322528624415
2021,4,45057,1,1,426,3273,2.34741784038,0.305530094714
2021,4,45031,1,1,121,803,8.26446280992,1.24533001245
2021,5,45021,1,1,123,627,8.13008130081,1.59489633174
2021,5,45007,1,1,503,3502,1.98807157058,0.285551113649
2021,5,45051,6,8,2348,19277,2.55536626917,0.415002334388
2021,5,45077,1,1,400,4151,2.5,0.24090580583
2021,5,45035,1,1,373,4046,2.68096514745,0.247157686604
2021,5,45083,3,4,782,8232,3.83631713555,0.485908649174
2021,5,45091,2,2,757,6145,2.64200792602,0.325467860049
2021,5,45003,1,1,381,2932,2.62467191601,0.341064120055
2021,5,45013,5,5,930,6422,5.37634408602,0.778573653068
2021,5,45057,3,3,465,3426,6.45161290323,0.875656742557
2021,5,45045,13,17,1875,24356,6.93333333333,0.697979963869
2021,5,45085,2,2,206,3104,9.70873786408,0.644329896907
2021,5,45075,1,1,136,777,7.35294117647,1.287001287
2021,5,45019,12,13,2397,17740,5.00625782228,0.732807215333
2021,5,45025,1,1,54,229,18.5185185185,4.36681222707
2021,5,45063,6,7,1189,10900,5.04625735913,0.642201834862
2021,5,45015,1,1,448,3241,2.23214285714,0.308546744832
2021,5,45079,8,16,1494,11511,5.3547523427,1.38997480671
2021,6,45079,6,6,1531,12991,3.91900718485,0.46185820953
2021,6,45091,3,3,698,5353,4.29799426934,0.560433401831
2021,6,45003,5,5,330,2762,15.1515151515,1.81028240406
2021,6,45051,13,14,2790,19938,4.65949820789,0.702176747919
2021,6,45013,2,2,989,6008,2.02224469161,0.332889480692
2021,6,45085,1,1,177,2447,5.64971751412,0.4086636698
2021,6,45045,10,17,1885,23128,5.3050397878,0.735039778623
2021,6,45041,1,1,406,4523,2.46305418719,0.221092195446
2021,6,45019,5,5,2112,14689,2.36742424242,0.340390768602
2021,6,45073,1,1,254,831,3.93700787402,1.20336943442
2021,6,45007,3,3,445,3177,6.74157303371,0.944287063267
2021,6,45055,1,1,110,1168,9.09090909091,0.856164383562
2021,6,45015,5,7,411,4921,12.1654501217,1.42247510669
2021,6,45063,6,6,1110,11229,5.40540540541,0.534330750735
2021,6,45075,1,3,129,1090,7.7519379845,2.75229357798
2021,6,45083,2,2,838,8618,2.38663484487,0.232072406591
2021,6,45047,1,1,118,949,8.47457627119,1.05374077977
2021,6,45057,2,3,434,3013,4.60829493088,0.995685363425
2021,7,45013,1,1,1095,6252,0.913242009132,0.159948816379
2021,7,45055,1,1,117,996,8.54700854701,1.00401606426
2021,7,45007,3,3,440,3011,6.81818181818,0.996346728662
2021,7,45063,4,4,1144,11073,3.4965034965,0.361239049941
2021,7,45015,1,1,392,5270,2.55102040816,0.189753320683
2021,7,45057,2,2,430,2488,4.6511627907,0.8038585209
2021,7,45003,3,3,510,4877,5.88235294118,0.615132253434
2021,7,45051,11,19,3102,21497,3.54609929078,0.883844257338
2021,7,45091,1,1,695,5169,1.43884892086,0.193461017605
2021,7,45043,1,3,378,2637,2.6455026455,1.13765642776
2021,7,45019,13,16,2277,15219,5.70926657883,1.05131743216
2021,7,45041,3,4,411,4204,7.29927007299,0.951474785918
2021,7,45075,2,6,117,1178,17.094017094,5.09337860781
2021,7,45083,4,9,813,10440,4.92004920049,0.862068965517
2021,7,45045,16,40,1796,19519,8.90868596882,2.04928531175
2021,7,45079,3,5,1267,11841,2.36779794791,0.422261633308
2021,8,45043,1,1,269,1744,3.71747211896,0.573394495413
2021,8,45091,4,9,647,7079,6.18238021638,1.27136601215
2021,8,45041,1,1,371,4800,2.69541778976,0.208333333333
2021,8,45019,6,8,1933,14251,3.10398344542,0.561364114799
2021,8,45067,1,1,29,874,34.4827586207,1.14416475973
2021,8,45045,9,16,1777,20187,5.06471581317,0.792589290137
2021,8,45077,2,2,430,2591,4.6511627907,0.771902740255
2021,8,45051,7,8,2336,18640,2.99657534247,0.429184549356
2021,8,45029,1,1,63,288,15.873015873,3.47222222222
2021,8,45085,1,1,184,2548,5.4347826087,0.392464678179
2021,8,45047,1,1,136,1050,7.35294117647,0.952380952381
2021,8,45079,4,5,1340,12216,2.98507462687,0.409299279633
2021,8,45013,2,2,841,5568,2.37812128419,0.359195402299
2021,8,45071,1,1,73,274,13.698630137,3.6496350365
2021,8,45035,3,3,351,3406,8.54700854701,0.880798590722
2021,8,45083,3,3,867,10613,3.46020761246,0.282672194478
2021,8,45063,3,4,1130,12626,2.65486725664,0.316806589577
2021,8,45007,2,3,418,3215,4.78468899522,0.933125972006
2021,9,45079,6,8,1379,12952,4.35097897027,0.617665225448
2021,9,45045,6,14,1837,20094,3.26619488296,0.696725390664
2021,9,45077,4,4,522,3619,7.66283524904,1.10527770102
2021,9,45091,3,5,640,7137,4.6875,0.700574471066
2021,9,45043,2,6,251,1644,7.96812749004,3.6496350365
2021,9,45051,6,9,1850,17273,3.24324324324,0.521044404562
2021,9,45003,6,6,321,3780,18.691588785,1.5873015873
2021,9,45057,2,2,429,3298,4.662004662,0.606428138266
2021,9,45083,4,4,791,9125,5.05689001264,0.438356164384
2021,9,45041,1,1,401,5401,2.49376558603,0.185150897982
2021,9,45019,5,6,1874,14681,2.66808964781,0.408691506028
2021,9,45035,1,1,304,4027,3.28947368421,0.248323814254
2021,9,45063,3,5,1143,11331,2.62467191601,0.441267319742
2021,9,45007,1,1,428,3084,2.33644859813,0.324254215305
2021,9,45023,1,1,34,129,29.4117647059,7.7519379845
2021,9,45013,3,3,666,5512,4.5045045045,0.544267053701
2021,10,45015,2,2,374,3595,5.34759358289,0.556328233658
2021,10,45063,1,3,1149,13218,0.870322019147,0.226963231956
2021,10,45047,1,1,132,1344,7.57575757576,0.744047619048
2021,10,45035,1,2,316,3287,3.16455696203,0.608457560085
2021,10,45091,2,4,627,5852,3.18979266348,0.683526999316
2021,10,45055,1,1,94,1139,10.6382978723,0.877963125549
2021,10,45083,5,5,793,10303,6.3051702396,0.485295544987
2021,10,45075,2,2,189,942,10.582010582,2.12314225053
2021,10,45019,6,6,1854,14272,3.23624595469,0.420403587444
2021,10,45041,1,1,369,4761,2.71002710027,0.210039907582
2021,10,45077,1,1,505,3922,1.9801980198,0.254971953085
2021,10,45051,11,19,1575,16425,6.98412698413,1.15677321157
2021,10,45003,2,2,304,2830,6.57894736842,0.706713780919
2021,10,45029,1,1,54,187,18.5185185185,5.34759358289
2021,10,45013,3,8,667,5736,4.49775112444,1.39470013947
2021,10,45057,1,1,414,3099,2.4154589372,0.322684737012
2021,10,45031,1,1,116,1001,8.62068965517,0.999000999001
2021,10,45045,13,20,1795,21821,7.24233983287,0.916548279181
