year,fips,srb
2018,28085,5.263157895
2019,28085,3.683241252
2020,28085,10.89324619
2021,28085,12.34567901
2022,28085,4.132231405
2016,28087,14.36031332
2017,28087,7.843137255
2018,28087,9.397457159
2019,28087,10.40892193
2020,28087,14.92537313
2021,28087,3.75
2022,28087,11.96581197
2016,28089,8.123791103
2017,28089,7.965367965
2018,28089,8.345170455
2019,28089,10.68999028
2020,28089,7.710557533
2021,28089,6.001500375
2022,28089,7.042253521
2017,28091,13.85681293
2018,28091,4.608294931
2019,28091,3.154574132
2020,28091,6.535947712
2021,28091,5.347593583
2016,28093,16.12903226
2017,28093,6.745362563
2018,28093,8.665511265
2019,28093,9.174311927
2020,28093,2.754820937
2021,28093,7.722007722
2022,28093,4.901960784
2016,28095,4.149377593
2017,28095,3.663003663
2018,28095,7.299270073
2019,28095,8.021390374
2020,28095,10.16949153
2022,28095,28.9017341
2018,28097,4.672897196
2016,28099,14.74201474
2017,28099,13.4589502
2018,28099,5.738880918
2019,28099,8.048289738
2020,28099,8.645533141
2022,28099,4.608294931
2017,28101,6.060606061
2018,28101,11.33144476
2019,28101,4.06504065
2017,28103,4.694835681
2016,28105,6.738544474
2017,28105,9.057363301
2018,28105,10.86394206
2019,28105,9.96754752
2020,28105,13.77810007
2021,28105,6.963249516
2022,28105,3.535353535
2016,28107,5.319148936
2017,28107,2.333722287
2018,28107,6.172839506
2019,28107,10.18675722
2020,28107,11.31221719
2021,28107,8.955223881
2022,28107,11.45038168
2016,28109,1.968503937
2017,28109,6.802721088
2018,28109,7.751937985
2019,28109,6.821282401
2020,28109,6.279434851
2021,28109,4.566210046
2022,28109,18.07228916
2016,28113,2.320185615
2017,28113,3.058103976
2018,28113,4.08997955
2019,28113,4.297994269
2020,28113,11.29032258
2021,28113,4.132231405
2022,28113,5.555555556
2016,28115,8.510638298
2017,28115,2.079002079
2018,28115,4.310344828
2019,28115,3.610108303
2020,28115,4.255319149
2021,28115,5.494505495
2017,28117,6.211180124
2018,28117,8.048289738
2019,28117,9.375
2021,28117,5.076142132
2022,28117,6.211180124
2017,28119,23.25581395
2021,28119,21.73913043
2016,28121,18.15352697
2017,28121,19.14102666
2018,28121,19.13043478
2019,28121,21.94625843
2020,28121,21.24114952
2021,28121,14.41996111
2022,28121,9.783513739
2016,28123,5.263157895
2017,28123,4.784688995
2018,28123,5.208333333
2019,28123,10.48951049
2020,28123,4.291845494
2022,28123,8.333333333
2018,28127,1.886792453
2019,28127,2.985074627
2020,28127,6.779661017
2021,28127,4.926108374
2022,28127,17.04545455
2017,28131,2.923976608
2020,28131,5.586592179
2016,28133,16.85393258
2017,28133,3.90625
2018,28133,1.872659176
2019,28133,7.692307692
2020,28133,6.896551724
2021,28133,8.510638298
2022,28133,12.12121212
2016,28135,18.51851852
2019,28135,9.708737864
2020,28135,21.50537634
2021,28135,35.71428571
2022,28135,26.31578947
2016,28137,8.379888268
2017,28137,8.684863524
2018,28137,6.361323155
2019,28137,3.824091778
2020,28137,5.063291139
2017,28139,3.378378378
2019,28139,5.291005291
2017,28143,5.882352941
2019,28143,2.906976744
2020,28143,9.389671362
2021,28143,10.92896175
2016,28145,2.525252525
2017,28145,3.722084367
2018,28145,2.670226969
2019,28145,1.904761905
2020,28145,2.277904328
2022,28145,4.06504065
2016,28149,4.419889503
2017,28149,4.199720019
2018,28149,7.557864903
2019,28149,5.980066445
2020,28149,5.119453925
2021,28149,2.988047809
2022,28149,8.739076155
2016,28151,16.82692308
2017,28151,14.97005988
2018,28151,20.44989775
2019,28151,10.57401813
2020,28151,15.10067114
2021,28151,11.84834123
2022,28151,10.23017903
2017,28153,3.521126761
2018,28153,8.368200837
2019,28153,24
2021,28153,15.38461538
2020,28157,18.86792453
2017,28159,3.048780488
2018,28159,12.82051282
2019,28159,12.65822785
2022,28159,9.433962264
2017,28161,4.255319149
2018,28161,5.076142132
2020,28161,27.02702703
2021,28161,11.62790698
2022,28161,14.92537313
2016,28163,26.43171806
2017,28163,21.82539683
2018,28163,11.0619469
2019,28163,19.02173913
2020,28163,12.94498382
2017,29001,6.711409396
2018,29001,21.19700748
2019,29001,9.380863039
2020,29001,10.78167116
2021,29001,7.8125
2022,29001,13.04347826
2018,29003,2.78551532
2019,29003,4.219409283
2020,29003,6.41025641
2021,29003,6.944444444
2018,29007,6.25
2019,29007,2.857142857
2020,29007,3.846153846
2022,29007,4.201680672
2016,29009,2.557544757
2017,29009,3.007518797
2018,29009,4.8
2019,29009,4.618937644
2020,29009,3.076923077
2022,29009,16.85393258
2018,29011,10.25641026
2018,29013,4.807692308
2020,29013,8.333333333
2021,29013,12.19512195
2017,29015,3.95256917
2018,29015,27.93296089
2019,29015,14.92537313
2016,29019,0.97703957
2017,29019,0.842886042
2018,29019,0.451263538
2019,29019,0.316055626
2020,29019,1.487357462
2021,29019,1.750291715
2022,29019,1.883239171
2016,29021,3.769520732
2017,29021,7.532467532
2018,29021,10.07326007
2019,29021,9.812667261
2020,29021,10.1845958
2021,29021,12.74362819
2022,29021,17.36745887
2016,29023,5.115089514
2017,29023,6.936416185
2018,29023,14.74530831
2019,29023,10.82251082
2020,29023,5.376344086
2021,29023,15.67398119
2022,29023,3.636363636
2017,29027,2.457002457
2018,29027,1.899335233
2019,29027,1.388888889
2020,29027,8.048289738
2021,29027,7.692307692
2022,29027,14.08450704
2016,29029,0.438404209
2017,29029,2.172142275
2018,29029,2.565747274
2019,29029,3.663003663
2020,29029,1.172332943
2021,29029,5.277044855
2022,29029,2.265005663
2016,29031,2.978406552
2017,29031,10.69345431
2018,29031,10.11560694
2019,29031,6.726457399
2020,29031,8.208955224
2021,29031,2.754820937
2022,29031,12.91079812
2019,29033,12.65822785
2021,29033,40.81632653
2016,29037,4.560260586
2017,29037,5.308560053
2018,29037,5.574136009
2019,29037,3.617571059
2020,29037,9.445843829
2021,29037,5.833333333
2022,29037,11.76470588
2019,29039,11.9047619
2020,29039,11.62790698
2016,29043,1.62469537
2017,29043,3.364171573
2018,29043,3.835091083
2019,29043,4.379562044
2020,29043,6.700167504
2021,29043,2.229654404
2022,29043,5.563282337
2016,29047,4.871259569
2017,29047,3.844637224
2018,29047,3.485158034
2019,29047,4.521855636
2020,29047,6.741573034
2021,29047,5.790997631
2022,29047,7.239819005
2020,29049,16.12903226
2021,29049,14.70588235
2016,29051,9.022556391
2017,29051,9.217877095
2018,29051,12.53056235
2019,29051,11.31911189
2020,29051,10.74626866
2021,29051,6.666666667
2022,29051,11.50369762
2016,29053,5.291005291
2017,29053,5.928853755
2018,29053,2.624671916
2019,29053,10.45296167
2021,29053,4.901960784
2022,29053,17.24137931
2018,29055,1.669449082
2021,29055,4.184100418
2022,29055,4.484304933
2017,29059,4.385964912
2020,29061,21.27659574
2017,29063,2.739726027
2018,29063,3.215434084
2020,29063,5.988023952
2021,29063,8.547008547
2022,29063,8.064516129
2018,29065,6.25
2021,29065,13.15789474
2022,29065,18.86792453
2017,29067,9.090909091
2018,29067,10.75268817
2016,29069,11.58301158
2017,29069,6.109979633
2018,29069,7.633587786
2019,29069,9.049773756
2020,29069,16.21621622
2021,29069,13.69863014
2022,29069,8.771929825
2016,29071,5.401234568
2017,29071,4.943502825
2018,29071,4.926108374
2019,29071,5.072923272
2020,29071,9.060955519
2021,29071,10.86956522
2022,29071,4.645760743
2019,29073,5.050505051
2016,29077,2.090592334
2017,29077,1.355564593
2018,29077,1.727115717
2019,29077,2.041858091
2020,29077,4.809470958
2021,29077,4.155124654
2022,29077,0.527704485
2016,29079,8.403361345
2020,29079,40.54054054
2021,29081,15.87301587
2016,29083,9.933774834
2017,29083,9.584664537
2018,29083,10.2915952
2019,29083,8.595988539
2020,29083,3.831417625
2021,29083,4.854368932
2022,29083,6.211180124
2017,29089,7.159904535
2018,29089,23.46041056
2020,29089,11.11111111
2021,29089,7.518796992
2022,29089,18.01801802
2016,29091,4.739336493
2017,29091,6.622516556
2018,29091,11.28668172
2019,29091,6.993006993
2020,29091,12.87553648
2021,29091,10.15228426
2022,29091,5.882352941
2017,29093,3.610108303
2016,29095,7.698149682
2017,29095,9.20666678
2018,29095,10.51766639
2019,29095,11.68365802
2020,29095,18.10521521
2021,29095,14.19778047
2022,29095,16.05136437
2016,29097,8.051529791
2017,29097,9.941520468
2018,29097,11.81453411
2019,29097,8.928571429
2020,29097,9.114583333
2021,29097,9.439528024
2022,29097,10.62322946
2016,29099,6.335797254
2017,29099,7.829181495
2018,29099,9.503239741
2019,29099,9.233610342
2020,29099,7.492113565
2021,29099,5.120327701
2022,29099,14.30348259
2016,29101,4.557885141
2017,29101,11.13762928
2018,29101,7.515265383
2019,29101,13.17829457
2020,29101,11.84834123
2021,29101,12.71186441
2022,29101,11.53846154
2016,29105,2.109704641
2017,29105,6.457564576
2018,29105,6.198347107
2019,29105,11.04100946
2020,29105,8.1799591
2021,29105,13.12335958
2022,29105,6.644518272
2016,29107,3.003003003
2017,29107,4.076086957
2018,29107,7.183908046
2019,29107,2.336448598
2020,29107,2.89017341
2016,29109,5.865102639
2017,29109,11.40684411
2018,29109,10.03344482
2019,29109,7.228915663
2020,29109,5.66572238
2021,29109,11.11111111
2022,29109,14.08450704
2016,29113,6.198347107
2017,29113,5.422993492
2018,29113,9.603841537
2019,29113,1.730103806
2020,29113,6.507592191
2021,29113,5.464480874
2020,29115,12.04819277
2021,29115,11.76470588
2016,29117,5.524861878
2017,29117,2.403846154
2019,29117,4.366812227
2020,29117,6.896551724
2021,29117,7.299270073
2018,29119,4.87804878
2019,29119,7.462686567
2018,29121,10.75268817
2021,29121,9.090909091
2016,29123,10.98901099
2017,29123,16.12903226
2018,29123,13.51351351
2019,29123,9.174311927
2016,29127,4.210526316
2017,29127,5.708848716
2018,29127,6.18556701
2019,29127,6.389776358
2020,29127,4.210526316
2021,29127,4.962779156
2017,29131,1.453488372
2020,29131,3.344481605
2016,29133,5.524861878
2017,29133,2.105263158
2020,29133,5.405405405
2021,29133,16.66666667
2022,29133,10.1010101
2017,29135,0.677966102
2018,29135,1.512859304
2019,29135,2.635046113
2016,29143,12.19512195
2018,29143,3.623188406
2019,29143,11.17318436
2016,29145,1.811594203
2017,29145,3.86996904
2018,29145,5
2019,29145,1.474926254
2020,29145,3.738317757
2021,29145,4.716981132
2022,29145,5.813953488
2016,29147,2.985074627
2017,29147,10.72705602
2018,29147,10.25991792
2019,29147,7.268951194
2020,29147,14.65798046
2021,29147,6.22406639
2022,29147,5.952380952
2017,29149,6.41025641
2019,29153,20
2020,29153,22.72727273
2016,29155,7.575757576
2017,29155,8.032128514
2018,29155,9.433962264
2019,29155,8.403361345
2020,29155,5.747126437
2018,29157,3.03030303
2021,29157,6.993006993
2022,29157,8.547008547
2016,29159,6.329113924
2017,29159,5.613472334
2018,29159,5.338078292
2019,29159,5.563282337
2020,29159,4.301075269
2021,29159,2.392344498
2022,29159,8.547008547
2016,29161,5.452562704
2017,29161,2.79798545
2018,29161,4.904966278
2019,29161,4.587155963
2020,29161,13.41463415
2022,29161,3.773584906
2017,29163,3.144654088
2018,29163,4
2019,29163,6.666666667
2021,29163,18.34862385
2022,29163,9.259259259
2016,29165,1.883948757
2017,29165,1.683759375
2018,29165,2.661596958
2019,29165,1.126443255
2020,29165,4.365079365
2021,29165,3.798670465
2022,29165,4.102564103
2016,29167,2.93255132
2017,29167,9.37866354
2018,29167,3.053435115
2019,29167,6.479481641
2021,29167,6.920415225
2016,29169,4.496402878
2017,29169,10.42054336
2018,29169,5.877413938
2019,29169,6.219765031
2020,29169,6.036217304
2021,29169,5.681818182
2022,29169,6.980802792
2016,29175,7.8125
2017,29175,8.72600349
2018,29175,7.984031936
2019,29175,5.633802817
2020,29175,3.773584906
2022,29175,5.263157895
2018,29177,4.651162791
2020,29177,7.299270073
2022,29177,21.73913043
2016,29183,8.437771436
2017,29183,8.938262146
2018,29183,8.314543405
2019,29183,7.786762504
2020,29183,11.83029644
2021,29183,6.681142475
2022,29183,9.842116055
2020,29186,11.69590643
2016,29187,13.02460203
2017,29187,6.691449814
2018,29187,7.751937985
2019,29187,6.83994528
2020,29187,12.45551601
2021,29187,8.24742268
2022,29187,12.40694789
2016,29189,7.219239273
2017,29189,10.08610628
2018,29189,10.8974359
2019,29189,11.36363636
2020,29189,16.16101527
2021,29189,13.06682578
2022,29189,13.76485597
2016,29195,5.934718101
2017,29195,14.30429129
2018,29195,7.911392405
2019,29195,6.928406467
2021,29195,8.26446281
2016,29201,1.782531194
2017,29201,3.54295837
2018,29201,1.049317943
2019,29201,14.49275362
2020,29201,8.064516129
2021,29201,2.487562189
2022,29201,12.42236025
2017,29207,5.780346821
2018,29207,7.220216607
2019,29207,5.681818182
2021,29207,37.87878788
2022,29207,43.95604396
2019,29209,2.906976744
2022,29209,6.600660066
2016,29213,1.122964627
2017,29213,2.046783626
2018,29213,3.783319003
2019,29213,1.978518937
2020,29213,6.00720865
2021,29213,3.161698284
2022,29213,6.741573034
2016,29217,13.57466063
2017,29217,7.782101167
2018,29217,10.89324619
2019,29217,7.434944238
2020,29217,8.510638298
2016,29219,3.992015968
2017,29219,4.091653028
2018,29219,4.8828125
2019,29219,3.28407225
2020,29219,1.821493625
2021,29219,4.555808656
2022,29219,2.849002849
2017,29221,3.597122302
2018,29221,4.405286344
2019,29221,6.896551724
2020,29221,14.49275362
2018,29225,5.217391304
2019,29225,5.063291139
2020,29225,3.25732899
2022,29225,16.66666667
2016,29229,9.433962264
2018,29229,10.47120419
2019,29229,7.299270073
2021,29229,12.5
2016,29510,4.70202874
2017,29510,6.815968841
2018,29510,8.52521313
2019,29510,10.21239058
2020,29510,15.81400838
2021,29510,12.26253256
2022,29510,12.10924646
2016,30001,9.756097561
2018,30001,6.12244898
2020,30001,9.174311927
2022,30001,9.259259259
2017,30003,3.048780488
2018,30003,3.846153846
2020,30003,11.69590643
2022,30003,8
2016,30013,3.432494279
2017,30013,7.544979687
2018,30013,7.917174178
2019,30013,7.512520868
2020,30013,8.695652174
2021,30013,9.188361409
2022,30013,8.103727715
2018,30015,17.24137931
2017,30017,3.144654088
2018,30017,9.933774834
2020,30017,16.57458564
2022,30017,34.7826087
2016,30021,19.23076923
2017,30021,20
2018,30021,8.130081301
2019,30021,11.29943503
2020,30021,13.24503311
2022,30021,20
2017,30023,4.329004329
2018,30023,9.389671362
2019,30023,7.518796992
2022,30023,39.47368421
2016,30027,11.9047619
2017,30027,5.319148936
2018,30027,5.813953488
2020,30027,9.433962264
2021,30027,8.695652174
2022,30027,11.76470588
2016,30029,1.478560867
2017,30029,2.016129032
2018,30029,5.974112181
2019,30029,6.126295947
2020,30029,4.223864836
2021,30029,3.726708075
2022,30029,2.542372881
2016,30031,3.284671533
2017,30031,6.108848575
2018,30031,5.663939585
2019,30031,6.172839506
2020,30031,5.860048259
2021,30031,4.841713222
2022,30031,6.297795771
2017,30035,1.295336788
2019,30035,1.923076923
2022,30035,5.128205128
2017,30041,8.928571429
2018,30041,8.26446281
2019,30041,4.329004329
2020,30041,6.666666667
2021,30041,6.666666667
2021,30045,3.968253968
2016,30047,2.267573696
2017,30047,1.508295626
2018,30047,1.769911504
2019,30047,2.43902439
2020,30047,3.048780488
2016,30049,3.735990037
2017,30049,8.12567714
2018,30049,7.797270955
2019,30049,15.63857515
2020,30049,10.76555024
2021,30049,12.43093923
2022,30049,7.961783439
2018,30053,4.201680672
2020,30053,11.23595506
2021,30053,8.849557522
2016,30063,2.789400279
2017,30063,9.204470743
2018,30063,8.663076563
2019,30063,12.58931609
2020,30063,18.68285848
2021,30063,8.154943935
2022,30063,13.69047619
2016,30067,3.584229391
2019,30067,1.432664756
2020,30067,5.576208178
2021,30067,1.949317739
2022,30067,9.090909091
2016,30073,24.3902439
2017,30073,10.1010101
2019,30073,18.18181818
2022,30073,38.46153846
2017,30077,5.025125628
2016,30081,12.19512195
2017,30081,6.276150628
2018,30081,5.208333333
2019,30081,11.32075472
2020,30081,11.0701107
2017,30083,10.3626943
2018,30083,15.95744681
2019,30083,14.38848921
2017,30085,7.751937985
2018,30085,16.52892562
2019,30085,11.76470588
2020,30085,15.15151515
2017,30093,5.629838142
2018,30093,6.600660066
2019,30093,8.75
2020,30093,3.378378378
2021,30093,3.868471954
2022,30093,2.123142251
2019,30101,9.345794393
2021,30101,14.92537313
2017,30105,6.25
2020,30105,23.80952381
2021,30105,13.15789474
2016,30107,66.66666667
2016,30111,4.721930745
2017,30111,8.452192287
2018,30111,8.250355619
2019,30111,13.07966706
2020,30111,13.48435814
2021,30111,12.07243461
2022,30111,9.216589862
2016,31001,1.692047377
2017,31001,8.748906387
2018,31001,6.743737958
2019,31001,7.26744186
2020,31001,10.14198783
2021,31001,4.750593824
2022,31001,3.003003003
2017,31013,5.025125628
2019,31013,4.901960784
2020,31013,6.711409396
2021,31013,7.874015748
2016,31019,3.395585739
2017,31019,2.197802198
2018,31019,4.549214227
2019,31019,4.527813713
2020,31019,5.249343832
2021,31019,5.15995872
2022,31019,6.369426752
2016,31025,2.202643172
2018,31025,4.172461752
2019,31025,4.201680672
2020,31025,2.538071066
2022,31029,40
2018,31031,4.273504274
2020,31031,5.847953216
2016,31033,4.484304933
2017,31033,4.618937644
2021,31033,5.319148936
2019,31037,8.695652174
2020,31037,11.23595506
2017,31041,3.249390739
2019,31041,1.926782274
2016,31043,8.097165992
2017,31043,7.510729614
2018,31043,2.604166667
2019,31043,1.828153565
2020,31043,10.8401084
2021,31043,9.966777409
2022,31043,8.620689655
2016,31045,4.385964912
2017,31045,5.964214712
2018,31045,7.299270073
2019,31045,6.622516556
2016,31047,3.174603175
2017,31047,1.43472023
2019,31047,4.555808656
2022,31047,4.484304933
2017,31051,9.900990099
2016,31053,1.36239782
2017,31053,3.870967742
2018,31053,2.976190476
2019,31053,2.173913043
2020,31053,2.936857562
2016,31055,8.086596625
2017,31055,10.98347758
2018,31055,12.34610477
2019,31055,12.96604132
2020,31055,15.30982441
2021,31055,12.01391084
2022,31055,10.96348602
2021,31057,52.63157895
2022,31057,111.1111111
2016,31067,4.098360656
2017,31067,3.184713376
2018,31067,2.145922747
2019,31067,6.25
2020,31067,10.60070671
2021,31067,4.115226337
2016,31079,3.316749585
2017,31079,3.791069924
2018,31079,3.913894325
2019,31079,5.58269365
2020,31079,5.107252298
2021,31079,5.800464037
2022,31079,2.886002886
2017,31081,2.732240437
2021,31081,11.76470588
2016,31089,8.771929825
2017,31089,8.230452675
2022,31093,47.61904762
2016,31095,17.24137931
2018,31095,6.993006993
2019,31095,18.86792453
2020,31095,11.9047619
2021,31095,12.98701299
2017,31099,5.681818182
2017,31101,2.262443439
2018,31101,10.75268817
2019,31101,3.717472119
2020,31101,4.237288136
2021,31101,5.747126437
2019,31103,66.66666667
2016,31105,15.87301587
2018,31105,8.695652174
2016,31109,6.974041069
2017,31109,8.826612236
2018,31109,10.55946647
2019,31109,9.68054211
2020,31109,13.23042999
2021,31109,8.765413757
2022,31109,9.262557891
2016,31111,1.6
2017,31111,3.692762186
2018,31111,5.025125628
2019,31111,6.622516556
2021,31111,6.22406639
2022,31111,2.092050209
2016,31119,4.081632653
2017,31119,8.875739645
2018,31119,6.808510638
2019,31119,2.735978112
2020,31119,7.707129094
2021,31119,2.433090024
2017,31127,7.067137809
2020,31127,8
2016,31131,4.032258065
2017,31131,2.911208151
2018,31131,3.350083752
2021,31131,8.510638298
2022,31131,9.900990099
2019,31137,6.666666667
2021,31137,9.259259259
2017,31141,2.424242424
2018,31141,5.249343832
2019,31141,15.38461538
2020,31141,7.712082262
2021,31141,3.03030303
2022,31141,3.246753247
2020,31145,6.329113924
2016,31147,11.23595506
2017,31147,8.658008658
2018,31147,15.38461538
2019,31147,16.80672269
2021,31147,16.66666667
2022,31147,18.86792453
2016,31151,4.464285714
2017,31151,6.908462867
2018,31151,1.824817518
2021,31151,4.201680672
2016,31153,4.838031132
2017,31153,5.806451613
2018,31153,6.927321827
2019,31153,7.534807535
2020,31153,11.97339246
2021,31153,8.172950171
2022,31153,8.955223881
2016,31155,3.086419753
2017,31155,1.468428781
2018,31155,3.372681282
2016,31157,7.246376812
2017,31157,8.908685969
2018,31157,5.263157895
2019,31157,5.199306759
2020,31157,2.222222222
2021,31157,6.006006006
2022,31157,3.663003663
2016,31159,3.584229391
2018,31159,3.169572108
2019,31159,2.262443439
2020,31159,6.535947712
2021,31159,7.380073801
2016,31167,31.25
2019,31167,28.57142857
2020,31167,43.47826087
2021,31167,34.48275862
2022,31167,55.55555556
2017,31173,13.33333333
2016,31177,14.28571429
2017,31177,5.102040816
2018,31177,14.31492843
2019,31177,2.78551532
2020,31177,3.831417625
2021,31177,4.784688995
2016,31179,2.551020408
2017,31179,12.5
2018,31179,6.033182504
2019,31179,4.866180049
2020,31179,4.149377593
2021,31179,5.263157895
2018,31181,23.25581395
2017,31185,1.418439716
2018,31185,6.279434851
2019,31185,4.357298475
2020,31185,9.259259259
2021,31185,11.36363636
2022,31185,9.803921569
2016,32001,8.823529412
2017,32001,11.81102362
2018,32001,23.12138728
2019,32001,12.24489796
2020,32001,11.96172249
2021,32001,6.825938567
2022,32001,8.510638298
2016,32003,8.477853467
2017,32003,7.927583074
2018,32003,9.57533335
2019,32003,10.78007333
2020,32003,15.16176706
2021,32003,9.545730293
2022,32003,10.47320541
2016,32005,1.06875668
2017,32005,2.382370459
2018,32005,2.992633518
2019,32005,4.316069057
2020,32005,4.07996736
2021,32005,3.322259136
2022,32005,4.874651811
2016,32007,5.50660793
2017,32007,8.303061754
2018,32007,6.200676437
2019,32007,6.808510638
2020,32007,5.045408678
2021,32007,14.15701416
2022,32007,3.246753247
2016,32013,5.633802817
2017,32013,2.152080344
2018,32013,0.935453695
2021,32013,3.174603175
2022,32013,3.623188406
2016,32015,8.064516129
2017,32015,15.29051988
2018,32015,6.622516556
2019,32015,15.46391753
2020,32015,6.172839506
2021,32015,7.575757576
2022,32015,8.620689655
2016,32019,15.85014409
2017,32019,16.2601626
2018,32019,11.64483261
2019,32019,16.0944206
2020,32019,7.566204288
2021,32019,5.454545455
2022,32019,17.09401709
2018,32021,7.352941176
2020,32021,10.92896175
2016,32023,3.231017771
2017,32023,6.50994575
2018,32023,5.206247497
2019,32023,6.4808814
2020,32023,5.704971475
2021,32023,7.317073171
2022,32023,7.722007722
2017,32027,0.781860829
2020,32027,5.847953216
2022,32029,7.142857143
2016,32031,9.784567848
2017,32031,15.56054727
2018,32031,15.48392725
2019,32031,14.66293139
2020,32031,17.84361586
2021,32031,13.22923444
2022,32031,14.68882876
2016,32033,4.854368932
2017,32033,4.535147392
2018,32033,8.24742268
2020,32033,13.20132013
2021,32033,4.424778761
2022,32033,15.78947368
2016,32510,9.113504557
2017,32510,12.50947688
2018,32510,10.30042918
2019,32510,11.38716356
2020,32510,7.782101167
2021,32510,10.27077498
2022,32510,13.12649165
2016,33001,0.945179584
2017,33001,3.492839679
2018,33001,4.110152076
2019,33001,2.903600465
2020,33001,3.225806452
2021,33001,5.605381166
2022,33001,2.293577982
2016,33003,1.030927835
2017,33003,0.9375
2018,33003,1.904761905
2019,33003,2.277904328
2020,33003,3.223726628
2021,33003,0.967117988
2022,33003,2.383790226
2016,33005,1.683501684
2017,33005,4.24808836
2018,33005,10.65619742
2019,33005,5.979073244
2020,33005,2.700270027
2021,33005,2.971768202
2022,33005,8.680555556
2016,33007,1.326259947
2017,33007,2.024291498
2018,33007,0.831946755
2020,33007,1.27388535
2021,33007,1.976284585
2022,33007,2.257336343
2016,33009,1.237623762
2017,33009,2.491349481
2018,33009,4.206836109
2019,33009,4.639175258
2020,33009,3.226963069
2021,33009,6.989247312
2022,33009,4.12007063
2016,33011,7.463699281
2017,33011,8.629226199
2018,33011,12.18315617
2019,33011,13.29962629
2020,33011,14.3955276
2021,33011,10.87883959
2022,33011,14.18439716
2016,33013,2.422145329
2017,33013,5.842928338
2018,33013,6.826644601
2019,33013,8.090614887
2020,33013,8.493353028
2021,33013,9.237875289
2022,33013,9.730967373
2016,33015,3.991811668
2017,33015,5.394427873
2018,33015,9.149338374
2019,33015,7.570103423
2020,33015,7.01754386
2021,33015,5.69185476
2022,33015,6.128007263
2016,33017,9.837467921
2017,33017,9.657778711
2018,33017,10.92327698
2019,33017,8.56836844
2020,33017,10.60396496
2021,33017,7.930785869
2022,33017,5.728314239
2016,33019,2.72479564
2017,33019,4.587155963
2018,33019,6.622516556
2019,33019,2.136752137
2020,33019,4.750593824
2022,33019,9.615384615
2016,34001,5.863005863
2017,34001,8.848284296
2018,34001,7.43461125
2019,34001,9.761869546
2020,34001,9.929664874
2021,34001,7.138934651
2022,34001,7.936507937
2016,34003,5.837297972
2017,34003,7.661661048
2018,34003,9.147524247
2019,34003,8.18056643
2020,34003,9.638153795
2021,34003,7.156737286
2022,34003,8.163055755
2016,34005,6.906607321
2017,34005,8.254761634
2018,34005,9.174716598
2019,34005,9.634146341
2020,34005,12.75917065
2021,34005,6.117544243
2022,34005,8.409060084
2016,34007,6.443839061
2017,34007,7.70407894
2018,34007,9.606113631
2019,34007,11.84475806
2020,34007,14.10831068
2021,34007,10.93764607
2022,34007,9.979816102
2016,34009,1.992693457
2017,34009,2.98879203
2018,34009,5.456198848
2019,34009,6.129597198
2020,34009,3.231017771
2021,34009,5.755395683
2022,34009,10.22146508
2016,34011,6.869479882
2017,34011,11.56069364
2018,34011,9.947155735
2019,34011,10.42100875
2020,34011,14.22764228
2021,34011,6.736526946
2022,34011,10.70472792
2016,34013,7.071616798
2017,34013,6.206095178
2018,34013,6.522898519
2019,34013,8.544984509
2020,34013,13.26369104
2021,34013,9.376535975
2022,34013,8.221171335
2016,34015,7.856589576
2017,34015,11.18994059
2018,34015,11.36363636
2019,34015,10.02779984
2020,34015,12.32786885
2021,34015,9.636363636
2022,34015,9.417433202
2016,34017,2.927992123
2017,34017,3.52921405
2018,34017,4.366170446
2019,34017,5.613558352
2020,34017,7.001567515
2021,34017,5.555324373
2022,34017,6.343506882
2016,34019,1.965923984
2017,34019,3.176620076
2018,34019,4.843517139
2019,34019,5.038451339
2020,34019,5.792163543
2021,34019,4.692832765
2022,34019,8.862629247
2016,34021,6.765626578
2017,34021,7.711165589
2018,34021,8.302035975
2019,34021,8.545858287
2020,34021,9.891711787
2021,34021,7.429026267
2022,34021,10.38251366
2016,34023,6.625422316
2017,34023,7.790452721
2018,34023,7.754171168
2019,34023,7.876360989
2020,34023,11.32430027
2021,34023,6.972361809
2022,34023,7.498480038
2016,34025,4.204230236
2017,34025,6.582601933
2018,34025,8.784386249
2019,34025,9.075092867
2020,34025,10.46431481
2021,34025,8.768232021
2022,34025,9.813542689
2016,34027,5.150214592
2017,34027,6.506590547
2018,34027,7.201793294
2019,34027,7.828845245
2020,34027,8.711296279
2021,34027,6.120979357
2022,34027,6.875263084
2016,34029,6.027513828
2017,34029,6.375657806
2018,34029,7.963640751
2019,34029,9.575757576
2020,34029,9.34656063
2021,34029,8.356545961
2022,34029,7.754206291
2016,34031,8.556421552
2017,34031,11.70477033
2018,34031,12.34266758
2019,34031,11.60953493
2020,34031,11.93049192
2021,34031,7.582616569
2022,34031,8.773132282
2016,34033,2.530044276
2017,34033,4.672897196
2018,34033,4.501125281
2019,34033,6.451612903
2020,34033,4.626060139
2021,34033,2.83286119
2022,34033,1.180637544
2016,34035,7.401735579
2017,34035,6.441322618
2018,34035,8.455658527
2019,34035,8.277043098
2020,34035,11.30082299
2021,34035,9.526885193
2022,34035,7.681314755
2016,34037,4.672897196
2017,34037,4.943390209
2018,34037,4.733727811
2019,34037,6.330856042
2020,34037,7.171029043
2021,34037,5.389514944
2022,34037,5.966587112
2016,34039,6.242618525
2017,34039,6.658751871
2018,34039,6.608734779
2019,34039,7.086951443
2020,34039,9.385131676
2021,34039,5.548619781
2022,34039,5.988483685
