fips,year,month,usercnt,tweetcnt,usercnt_all,tweetcnt_all,srb,srb_using_tweet
45031,2020,3,,,11442.0,77123.0,0.0,0.0
45031,2020,4,1.0,1.0,143.0,1092.0,6.99300699301,0.915750915751
45031,2020,5,,,11442.0,77123.0,0.0,0.0
45031,2020,6,,,11442.0,77123.0,0.0,0.0
45031,2020,7,1.0,1.0,149.0,1598.0,6.71140939597,0.625782227785
45031,2020,8,,,11442.0,77123.0,0.0,0.0
45031,2020,9,2.0,2.0,228.0,1848.0,8.77192982456,1.08225108225
45031,2020,10,1.0,1.0,147.0,1782.0,6.80272108844,0.561167227834
45031,2020,11,2.0,3.0,154.0,1705.0,12.987012987,1.75953079179
45031,2020,12,1.0,1.0,133.0,1991.0,7.51879699248,0.502260170768
45031,2021,1,,,11442.0,77123.0,0.0,0.0
45031,2021,2,,,11442.0,77123.0,0.0,0.0
45031,2021,3,1.0,1.0,114.0,960.0,8.77192982456,1.04166666667
45031,2021,4,1.0,1.0,121.0,803.0,8.26446280992,1.24533001245
45031,2021,5,,,11442.0,77123.0,0.0,0.0
45031,2021,6,,,11442.0,77123.0,0.0,0.0
45031,2021,7,,,11442.0,77123.0,0.0,0.0
45031,2021,8,,,11442.0,77123.0,0.0,0.0
45031,2021,9,,,11442.0,77123.0,0.0,0.0
45031,2021,10,1.0,1.0,116.0,1001.0,8.62068965517,0.999000999001
45031,2021,11,,,11442.0,77123.0,0.0,0.0
45031,2021,12,,,11442.0,77123.0,0.0,0.0
45031,2022,1,,,11442.0,77123.0,0.0,0.0
45031,2022,2,,,11442.0,77123.0,0.0,0.0
45031,2022,3,,,11442.0,77123.0,0.0,0.0
45031,2022,4,,,11442.0,77123.0,0.0,0.0
45031,2022,5,,,11442.0,77123.0,0.0,0.0
45031,2022,6,,,11442.0,77123.0,0.0,0.0
45031,2022,7,,,11442.0,77123.0,0.0,0.0
45031,2022,8,2.0,2.0,100.0,1220.0,20.0,1.6393442623
45031,2022,9,,,11442.0,77123.0,0.0,0.0
45031,2022,10,,,11442.0,77123.0,0.0,0.0
45031,2022,11,1.0,1.0,101.0,842.0,9.90099009901,1.18764845606
45031,2022,12,,,11442.0,77123.0,0.0,0.0
45033,2017,1,1.0,1.0,136.0,1668.0,7.35294117647,0.599520383693
45033,2017,2,,,11442.0,77123.0,0.0,0.0
45033,2017,3,,,11442.0,77123.0,0.0,0.0
45033,2017,4,,,11442.0,77123.0,0.0,0.0
45033,2017,5,,,11442.0,77123.0,0.0,0.0
45033,2017,6,,,11442.0,77123.0,0.0,0.0
45033,2017,7,,,11442.0,77123.0,0.0,0.0
45033,2017,8,,,11442.0,77123.0,0.0,0.0
45033,2017,9,,,11442.0,77123.0,0.0,0.0
45033,2017,10,,,11442.0,77123.0,0.0,0.0
45033,2017,11,,,11442.0,77123.0,0.0,0.0
45033,2017,12,1.0,1.0,140.0,622.0,7.14285714286,1.6077170418
45033,2018,1,,,11442.0,77123.0,0.0,0.0
45033,2018,2,,,11442.0,77123.0,0.0,0.0
45033,2018,3,,,11442.0,77123.0,0.0,0.0
45033,2018,4,,,11442.0,77123.0,0.0,0.0
45033,2018,5,1.0,1.0,101.0,1087.0,9.90099009901,0.919963201472
45033,2018,6,,,11442.0,77123.0,0.0,0.0
45033,2018,7,,,11442.0,77123.0,0.0,0.0
45033,2018,8,,,11442.0,77123.0,0.0,0.0
45033,2018,9,1.0,1.0,101.0,1003.0,9.90099009901,0.997008973081
45033,2018,10,1.0,1.0,121.0,1120.0,8.26446280992,0.892857142857
45033,2018,11,,,11442.0,77123.0,0.0,0.0
45033,2018,12,1.0,2.0,122.0,1458.0,8.19672131148,1.37174211248
45033,2019,1,1.0,2.0,90.0,1170.0,11.1111111111,1.7094017094
45033,2019,2,,,11442.0,77123.0,0.0,0.0
45033,2019,3,1.0,1.0,75.0,605.0,13.3333333333,1.65289256198
45033,2019,4,,,11442.0,77123.0,0.0,0.0
45033,2019,5,1.0,1.0,56.0,589.0,17.8571428571,1.69779286927
45033,2019,6,1.0,1.0,114.0,820.0,8.77192982456,1.21951219512
45033,2019,7,,,11442.0,77123.0,0.0,0.0
45033,2019,8,1.0,2.0,86.0,555.0,11.6279069767,3.6036036036
45033,2019,9,,,11442.0,77123.0,0.0,0.0
45033,2019,10,,,11442.0,77123.0,0.0,0.0
45033,2019,11,,,11442.0,77123.0,0.0,0.0
45033,2019,12,,,11442.0,77123.0,0.0,0.0
45033,2020,1,2.0,5.0,89.0,493.0,22.4719101124,10.1419878296
45033,2020,2,,,11442.0,77123.0,0.0,0.0
45033,2020,3,,,11442.0,77123.0,0.0,0.0
45033,2020,4,1.0,2.0,59.0,1490.0,16.9491525424,1.34228187919
45033,2020,5,,,11442.0,77123.0,0.0,0.0
45033,2020,6,1.0,3.0,82.0,1004.0,12.1951219512,2.98804780876
45033,2020,7,,,11442.0,77123.0,0.0,0.0
45033,2020,8,,,11442.0,77123.0,0.0,0.0
45033,2020,9,,,11442.0,77123.0,0.0,0.0
45033,2020,10,,,11442.0,77123.0,0.0,0.0
45033,2020,11,,,11442.0,77123.0,0.0,0.0
45033,2020,12,,,11442.0,77123.0,0.0,0.0
45033,2021,1,,,11442.0,77123.0,0.0,0.0
45033,2021,2,,,11442.0,77123.0,0.0,0.0
45033,2021,3,,,11442.0,77123.0,0.0,0.0
45033,2021,4,,,11442.0,77123.0,0.0,0.0
45033,2021,5,,,11442.0,77123.0,0.0,0.0
45033,2021,6,,,11442.0,77123.0,0.0,0.0
45033,2021,7,,,11442.0,77123.0,0.0,0.0
45033,2021,8,,,11442.0,77123.0,0.0,0.0
45033,2021,9,,,11442.0,77123.0,0.0,0.0
45033,2021,10,,,11442.0,77123.0,0.0,0.0
45033,2021,11,1.0,1.0,62.0,576.0,16.1290322581,1.73611111111
45033,2021,12,,,11442.0,77123.0,0.0,0.0
45033,2022,1,,,11442.0,77123.0,0.0,0.0
45033,2022,2,,,11442.0,77123.0,0.0,0.0
45033,2022,3,1.0,1.0,47.0,564.0,21.2765957447,1.77304964539
45033,2022,4,,,11442.0,77123.0,0.0,0.0
45033,2022,5,,,11442.0,77123.0,0.0,0.0
45033,2022,6,,,11442.0,77123.0,0.0,0.0
45033,2022,7,,,11442.0,77123.0,0.0,0.0
45033,2022,8,,,11442.0,77123.0,0.0,0.0
45033,2022,9,,,11442.0,77123.0,0.0,0.0
45033,2022,10,1.0,1.0,43.0,412.0,23.2558139535,2.42718446602
45033,2022,11,,,11442.0,77123.0,0.0,0.0
45033,2022,12,,,11442.0,77123.0,0.0,0.0
45035,2017,1,5.0,6.0,776.0,11585.0,6.44329896907,0.517911091929
45035,2017,2,6.0,6.0,697.0,7944.0,8.60832137733,0.755287009063
45035,2017,3,7.0,7.0,745.0,7453.0,9.39597315436,0.9392191064
45035,2017,4,4.0,4.0,772.0,6851.0,5.18134715026,0.583856371333
45035,2017,5,3.0,3.0,731.0,6951.0,4.10396716826,0.431592576608
45035,2017,6,7.0,8.0,776.0,7649.0,9.0206185567,1.04588835142
45035,2017,7,7.0,9.0,819.0,8224.0,8.54700854701,1.09435797665
45035,2017,8,7.0,9.0,835.0,9029.0,8.38323353293,0.996788127146
45035,2017,9,6.0,11.0,748.0,9056.0,8.02139037433,1.21466431095
45035,2017,10,4.0,5.0,731.0,8778.0,5.47195622435,0.569605832764
45035,2017,11,7.0,10.0,761.0,7476.0,9.19842312746,1.33761369716
45035,2017,12,2.0,2.0,758.0,6848.0,2.63852242744,0.292056074766
45035,2018,1,6.0,9.0,777.0,8966.0,7.72200772201,1.0037921035
45035,2018,2,2.0,2.0,665.0,6718.0,3.00751879699,0.297707651087
45035,2018,3,6.0,9.0,767.0,7484.0,7.82268578879,1.20256547301
45035,2018,4,4.0,5.0,739.0,7481.0,5.41271989175,0.668359844941
45035,2018,5,5.0,9.0,694.0,7767.0,7.20461095101,1.15874855156
45035,2018,6,6.0,7.0,746.0,8349.0,8.04289544236,0.838423763325
45035,2018,7,4.0,5.0,759.0,8668.0,5.27009222661,0.57683433318
45035,2018,8,3.0,3.0,749.0,7362.0,4.00534045394,0.40749796251
45035,2018,9,2.0,3.0,661.0,8068.0,3.02571860817,0.371839365394
45035,2018,10,3.0,3.0,684.0,7464.0,4.38596491228,0.40192926045
45035,2018,11,6.0,7.0,740.0,8546.0,8.10810810811,0.819096653405
45035,2018,12,7.0,11.0,746.0,7391.0,9.38337801609,1.48829657692
45035,2019,1,4.0,4.0,659.0,6963.0,6.06980273141,0.574465029441
45035,2019,2,4.0,4.0,614.0,5705.0,6.51465798046,0.701139351446
45035,2019,3,6.0,9.0,616.0,3780.0,9.74025974026,2.38095238095
45035,2019,4,3.0,4.0,595.0,4783.0,5.04201680672,0.83629521221
45035,2019,5,1.0,2.0,476.0,3412.0,2.10084033613,0.586166471278
45035,2019,6,3.0,3.0,587.0,5904.0,5.11073253833,0.508130081301
45035,2019,7,2.0,3.0,610.0,6432.0,3.27868852459,0.466417910448
45035,2019,8,5.0,5.0,593.0,6725.0,8.43170320405,0.743494423792
45035,2019,9,1.0,1.0,561.0,7264.0,1.7825311943,0.137665198238
45035,2019,10,2.0,2.0,300.0,2352.0,6.66666666667,0.850340136054
45035,2019,11,,,11442.0,77123.0,0.0,0.0
45035,2019,12,4.0,5.0,466.0,4837.0,8.58369098712,1.0336985735
45035,2020,1,3.0,4.0,537.0,6361.0,5.58659217877,0.628831944663
45035,2020,2,4.0,4.0,461.0,5528.0,8.67678958785,0.723589001447
45035,2020,3,3.0,4.0,507.0,5971.0,5.91715976331,0.669904538603
45035,2020,4,1.0,1.0,417.0,5251.0,2.39808153477,0.190439916206
45035,2020,5,2.0,2.0,453.0,5298.0,4.41501103753,0.377500943752
45035,2020,6,4.0,5.0,467.0,6692.0,8.56531049251,0.747160789002
45035,2020,7,4.0,5.0,431.0,6734.0,9.2807424594,0.742500742501
45035,2020,8,1.0,1.0,437.0,6277.0,2.28832951945,0.15931177314
45035,2020,9,1.0,2.0,415.0,6575.0,2.40963855422,0.304182509506
45035,2020,10,,,11442.0,77123.0,0.0,0.0
45035,2020,11,1.0,1.0,426.0,7173.0,2.34741784038,0.139411682699
45035,2020,12,1.0,1.0,411.0,4931.0,2.43309002433,0.202798620969
45035,2021,1,,,11442.0,77123.0,0.0,0.0
45035,2021,2,1.0,1.0,325.0,4284.0,3.07692307692,0.233426704015
45035,2021,3,1.0,1.0,378.0,4387.0,2.6455026455,0.227946204696
45035,2021,4,1.0,1.0,333.0,4319.0,3.003003003,0.231535077564
45035,2021,5,1.0,1.0,373.0,4046.0,2.68096514745,0.247157686604
45035,2021,6,,,11442.0,77123.0,0.0,0.0
45035,2021,7,,,11442.0,77123.0,0.0,0.0
45035,2021,8,3.0,3.0,351.0,3406.0,8.54700854701,0.880798590722
45035,2021,9,1.0,1.0,304.0,4027.0,3.28947368421,0.248323814254
45035,2021,10,1.0,2.0,316.0,3287.0,3.16455696203,0.608457560085
45035,2021,11,,,11442.0,77123.0,0.0,0.0
45035,2021,12,,,11442.0,77123.0,0.0,0.0
45035,2022,1,,,11442.0,77123.0,0.0,0.0
45035,2022,2,,,11442.0,77123.0,0.0,0.0
45035,2022,3,,,11442.0,77123.0,0.0,0.0
45035,2022,4,3.0,3.0,264.0,2410.0,11.3636363636,1.24481327801
45035,2022,5,1.0,1.0,274.0,2399.0,3.6496350365,0.416840350146
45035,2022,6,1.0,1.0,253.0,1952.0,3.95256916996,0.512295081967
45035,2022,7,1.0,3.0,264.0,2104.0,3.78787878788,1.42585551331
45035,2022,8,,,11442.0,77123.0,0.0,0.0
45035,2022,9,1.0,1.0,259.0,2311.0,3.861003861,0.432713111207
45035,2022,10,1.0,1.0,267.0,2253.0,3.74531835206,0.443852640923
45035,2022,11,1.0,1.0,279.0,2400.0,3.58422939068,0.416666666667
45035,2022,12,1.0,1.0,279.0,2114.0,3.58422939068,0.473036896878
45037,2017,1,2.0,2.0,51.0,634.0,39.2156862745,3.15457413249
45037,2017,2,1.0,1.0,54.0,656.0,18.5185185185,1.5243902439
45037,2017,3,1.0,1.0,64.0,438.0,15.625,2.28310502283
45037,2017,4,,,11442.0,77123.0,0.0,0.0
45037,2017,5,1.0,3.0,72.0,802.0,13.8888888889,3.74064837905
45037,2017,6,,,11442.0,77123.0,0.0,0.0
45037,2017,7,,,11442.0,77123.0,0.0,0.0
45037,2017,8,1.0,1.0,66.0,380.0,15.1515151515,2.63157894737
45037,2017,9,,,11442.0,77123.0,0.0,0.0
45037,2017,10,,,11442.0,77123.0,0.0,0.0
45037,2017,11,,,11442.0,77123.0,0.0,0.0
45037,2017,12,,,11442.0,77123.0,0.0,0.0
45037,2018,1,,,11442.0,77123.0,0.0,0.0
45037,2018,2,,,11442.0,77123.0,0.0,0.0
45037,2018,3,,,11442.0,77123.0,0.0,0.0
45037,2018,4,,,11442.0,77123.0,0.0,0.0
45037,2018,5,,,11442.0,77123.0,0.0,0.0
45037,2018,6,1.0,1.0,56.0,1505.0,17.8571428571,0.664451827243
45037,2018,7,3.0,4.0,64.0,1287.0,46.875,3.108003108
45037,2018,8,1.0,1.0,52.0,1334.0,19.2307692308,0.749625187406
45037,2018,9,,,11442.0,77123.0,0.0,0.0
45037,2018,10,,,11442.0,77123.0,0.0,0.0
45037,2018,11,,,11442.0,77123.0,0.0,0.0
45037,2018,12,,,11442.0,77123.0,0.0,0.0
45037,2019,1,1.0,1.0,35.0,948.0,28.5714285714,1.05485232068
45037,2019,2,,,11442.0,77123.0,0.0,0.0
45037,2019,3,,,11442.0,77123.0,0.0,0.0
45037,2019,4,,,11442.0,77123.0,0.0,0.0
45037,2019,5,,,11442.0,77123.0,0.0,0.0
45037,2019,6,,,11442.0,77123.0,0.0,0.0
45037,2019,7,,,11442.0,77123.0,0.0,0.0
45037,2019,8,,,11442.0,77123.0,0.0,0.0
45037,2019,9,1.0,1.0,45.0,388.0,22.2222222222,2.57731958763
45037,2019,10,,,11442.0,77123.0,0.0,0.0
45037,2019,11,,,11442.0,77123.0,0.0,0.0
45037,2019,12,,,11442.0,77123.0,0.0,0.0
45037,2020,1,,,11442.0,77123.0,0.0,0.0
45037,2020,2,,,11442.0,77123.0,0.0,0.0
45037,2020,3,,,11442.0,77123.0,0.0,0.0
45037,2020,4,,,11442.0,77123.0,0.0,0.0
45037,2020,5,,,11442.0,77123.0,0.0,0.0
45037,2020,6,,,11442.0,77123.0,0.0,0.0
45037,2020,7,,,11442.0,77123.0,0.0,0.0
45037,2020,8,,,11442.0,77123.0,0.0,0.0
45037,2020,9,,,11442.0,77123.0,0.0,0.0
45037,2020,10,1.0,1.0,44.0,247.0,22.7272727273,4.04858299595
45037,2020,11,,,11442.0,77123.0,0.0,0.0
45037,2020,12,,,11442.0,77123.0,0.0,0.0
45037,2021,1,,,11442.0,77123.0,0.0,0.0
45037,2021,2,,,11442.0,77123.0,0.0,0.0
45037,2021,3,,,11442.0,77123.0,0.0,0.0
45037,2021,4,1.0,1.0,25.0,95.0,40.0,10.5263157895
45037,2021,5,,,11442.0,77123.0,0.0,0.0
45037,2021,6,,,11442.0,77123.0,0.0,0.0
45037,2021,7,,,11442.0,77123.0,0.0,0.0
45037,2021,8,,,11442.0,77123.0,0.0,0.0
45037,2021,9,,,11442.0,77123.0,0.0,0.0
45037,2021,10,,,11442.0,77123.0,0.0,0.0
45037,2021,11,,,11442.0,77123.0,0.0,0.0
45037,2021,12,,,11442.0,77123.0,0.0,0.0
45037,2022,1,,,11442.0,77123.0,0.0,0.0
45037,2022,2,,,11442.0,77123.0,0.0,0.0
45037,2022,3,,,11442.0,77123.0,0.0,0.0
45037,2022,4,,,11442.0,77123.0,0.0,0.0
45037,2022,5,,,11442.0,77123.0,0.0,0.0
45037,2022,6,,,11442.0,77123.0,0.0,0.0
45037,2022,7,,,11442.0,77123.0,0.0,0.0
45037,2022,8,,,11442.0,77123.0,0.0,0.0
45037,2022,9,,,11442.0,77123.0,0.0,0.0
45037,2022,10,,,11442.0,77123.0,0.0,0.0
45037,2022,11,,,11442.0,77123.0,0.0,0.0
45037,2022,12,,,11442.0,77123.0,0.0,0.0
45039,2017,1,2.0,4.0,99.0,2095.0,20.202020202,1.90930787589
45039,2017,2,,,11442.0,77123.0,0.0,0.0
45039,2017,3,1.0,1.0,100.0,1673.0,10.0,0.597728631201
45039,2017,4,,,11442.0,77123.0,0.0,0.0
45039,2017,5,1.0,1.0,94.0,1045.0,10.6382978723,0.956937799043
45039,2017,6,,,11442.0,77123.0,0.0,0.0
45039,2017,7,,,11442.0,77123.0,0.0,0.0
45039,2017,8,,,11442.0,77123.0,0.0,0.0
45039,2017,9,,,11442.0,77123.0,0.0,0.0
45039,2017,10,,,11442.0,77123.0,0.0,0.0
45039,2017,11,,,11442.0,77123.0,0.0,0.0
45039,2017,12,,,11442.0,77123.0,0.0,0.0
45039,2018,1,1.0,1.0,74.0,633.0,13.5135135135,1.57977883096
45039,2018,2,,,11442.0,77123.0,0.0,0.0
45039,2018,3,,,11442.0,77123.0,0.0,0.0
45039,2018,4,,,11442.0,77123.0,0.0,0.0
45039,2018,5,,,11442.0,77123.0,0.0,0.0
45039,2018,6,,,11442.0,77123.0,0.0,0.0
45039,2018,7,,,11442.0,77123.0,0.0,0.0
45039,2018,8,,,11442.0,77123.0,0.0,0.0
45039,2018,9,,,11442.0,77123.0,0.0,0.0
45039,2018,10,,,11442.0,77123.0,0.0,0.0
45039,2018,11,,,11442.0,77123.0,0.0,0.0
45039,2018,12,,,11442.0,77123.0,0.0,0.0
45039,2019,1,,,11442.0,77123.0,0.0,0.0
45039,2019,2,,,11442.0,77123.0,0.0,0.0
45039,2019,3,,,11442.0,77123.0,0.0,0.0
45039,2019,4,,,11442.0,77123.0,0.0,0.0
45039,2019,5,,,11442.0,77123.0,0.0,0.0
45039,2019,6,,,11442.0,77123.0,0.0,0.0
45039,2019,7,,,11442.0,77123.0,0.0,0.0
45039,2019,8,,,11442.0,77123.0,0.0,0.0
45039,2019,9,1.0,1.0,61.0,419.0,16.393442623,2.38663484487
45039,2019,10,,,11442.0,77123.0,0.0,0.0
45039,2019,11,,,11442.0,77123.0,0.0,0.0
45039,2019,12,,,11442.0,77123.0,0.0,0.0
45039,2020,1,,,11442.0,77123.0,0.0,0.0
45039,2020,2,,,11442.0,77123.0,0.0,0.0
45039,2020,3,,,11442.0,77123.0,0.0,0.0
45039,2020,4,,,11442.0,77123.0,0.0,0.0
45039,2020,5,,,11442.0,77123.0,0.0,0.0
45039,2020,6,,,11442.0,77123.0,0.0,0.0
45039,2020,7,,,11442.0,77123.0,0.0,0.0
45039,2020,8,,,11442.0,77123.0,0.0,0.0
45039,2020,9,,,11442.0,77123.0,0.0,0.0
45039,2020,10,,,11442.0,77123.0,0.0,0.0
45039,2020,11,,,11442.0,77123.0,0.0,0.0
45039,2020,12,,,11442.0,77123.0,0.0,0.0
45039,2021,1,,,11442.0,77123.0,0.0,0.0
45039,2021,2,,,11442.0,77123.0,0.0,0.0
45039,2021,3,,,11442.0,77123.0,0.0,0.0
45039,2021,4,,,11442.0,77123.0,0.0,0.0
45039,2021,5,,,11442.0,77123.0,0.0,0.0
45039,2021,6,,,11442.0,77123.0,0.0,0.0
45039,2021,7,,,11442.0,77123.0,0.0,0.0
45039,2021,8,,,11442.0,77123.0,0.0,0.0
45039,2021,9,,,11442.0,77123.0,0.0,0.0
45039,2021,10,,,11442.0,77123.0,0.0,0.0
45039,2021,11,,,11442.0,77123.0,0.0,0.0
45039,2021,12,,,11442.0,77123.0,0.0,0.0
45039,2022,1,,,11442.0,77123.0,0.0,0.0
45039,2022,2,,,11442.0,77123.0,0.0,0.0
45039,2022,3,,,11442.0,77123.0,0.0,0.0
45039,2022,4,,,11442.0,77123.0,0.0,0.0
45039,2022,5,,,11442.0,77123.0,0.0,0.0
45039,2022,6,,,11442.0,77123.0,0.0,0.0
45039,2022,7,,,11442.0,77123.0,0.0,0.0
45039,2022,8,,,11442.0,77123.0,0.0,0.0
45039,2022,9,,,11442.0,77123.0,0.0,0.0
45039,2022,10,,,11442.0,77123.0,0.0,0.0
45039,2022,11,,,11442.0,77123.0,0.0,0.0
45039,2022,12,,,11442.0,77123.0,0.0,0.0
45041,2017,1,7.0,11.0,953.0,15110.0,7.34522560336,0.727994705493
45041,2017,2,6.0,6.0,953.0,12887.0,6.29590766002,0.465585473733
45041,2017,3,6.0,6.0,985.0,11962.0,6.09137055838,0.50158836315
45041,2017,4,2.0,2.0,919.0,10649.0,2.17627856366,0.187811062072
45041,2017,5,3.0,3.0,859.0,11092.0,3.4924330617,0.270465200144
45041,2017,6,4.0,7.0,953.0,12016.0,4.19727177335,0.582556591212
45041,2017,7,5.0,6.0,1054.0,14112.0,4.74383301708,0.425170068027
45041,2017,8,6.0,7.0,1003.0,12904.0,5.98205383848,0.542467451953
45041,2017,9,5.0,7.0,939.0,11848.0,5.32481363152,0.59081701553
45041,2017,10,5.0,10.0,845.0,10514.0,5.91715976331,0.951112801978
45041,2017,11,8.0,14.0,886.0,10201.0,9.02934537246,1.37241446917
45041,2017,12,7.0,7.0,946.0,10684.0,7.39957716702,0.655185323849
45041,2018,1,4.0,6.0,877.0,11700.0,4.56100342075,0.512820512821
45041,2018,2,3.0,4.0,804.0,9841.0,3.73134328358,0.40646275785
45041,2018,3,7.0,9.0,952.0,12500.0,7.35294117647,0.72
45041,2018,4,10.0,13.0,863.0,11574.0,11.5874855156,1.12320718853
45041,2018,5,6.0,7.0,784.0,12792.0,7.65306122449,0.547217010632
45041,2018,6,4.0,4.0,887.0,12628.0,4.50958286359,0.316756414317
45041,2018,7,7.0,7.0,851.0,12203.0,8.22561692127,0.573629435385
45041,2018,8,2.0,2.0,874.0,12392.0,2.28832951945,0.161394448031
45041,2018,9,3.0,3.0,879.0,13915.0,3.41296928328,0.215594681998
45041,2018,10,4.0,4.0,843.0,14372.0,4.74495848161,0.278318953521
45041,2018,11,4.0,7.0,811.0,12149.0,4.93218249075,0.576179109392
45041,2018,12,5.0,11.0,864.0,10822.0,5.78703703704,1.01644797634
45041,2019,1,5.0,11.0,733.0,9512.0,6.82128240109,1.15643397813
45041,2019,2,3.0,4.0,704.0,8416.0,4.26136363636,0.475285171103
45041,2019,3,5.0,5.0,662.0,7348.0,7.55287009063,0.680457267284
45041,2019,4,4.0,5.0,647.0,7083.0,6.18238021638,0.705915572498
45041,2019,5,,,11442.0,77123.0,0.0,0.0
45041,2019,6,7.0,16.0,668.0,10406.0,10.4790419162,1.53757447626
45041,2019,7,5.0,7.0,705.0,9244.0,7.09219858156,0.757247944613
45041,2019,8,7.0,9.0,685.0,8309.0,10.2189781022,1.08316283548
45041,2019,9,6.0,7.0,684.0,7457.0,8.77192982456,0.938715301059
45041,2019,10,3.0,6.0,332.0,2750.0,9.03614457831,2.18181818182
45041,2019,11,,,11442.0,77123.0,0.0,0.0
45041,2019,12,2.0,2.0,544.0,5115.0,3.67647058824,0.39100684262
45041,2020,1,2.0,2.0,593.0,9778.0,3.37268128162,0.204540805891
45041,2020,2,4.0,9.0,577.0,9738.0,6.93240901213,0.924214417745
45041,2020,3,6.0,7.0,572.0,12044.0,10.4895104895,0.581202258386
45041,2020,4,6.0,6.0,417.0,10372.0,14.3884892086,0.578480524489
45041,2020,5,6.0,11.0,503.0,8785.0,11.9284294235,1.25213431986
45041,2020,6,2.0,2.0,501.0,8960.0,3.99201596806,0.223214285714
45041,2020,7,3.0,6.0,478.0,9151.0,6.27615062762,0.655666047427
45041,2020,8,6.0,7.0,488.0,11077.0,12.2950819672,0.631940055972
45041,2020,9,4.0,8.0,493.0,10589.0,8.11359026369,0.755500991595
45041,2020,10,4.0,5.0,496.0,16264.0,8.06451612903,0.307427447122
45041,2020,11,4.0,4.0,520.0,12888.0,7.69230769231,0.310366232154
45041,2020,12,1.0,1.0,449.0,8464.0,2.2271714922,0.118147448015
45041,2021,1,4.0,4.0,396.0,9412.0,10.101010101,0.424989375266
45041,2021,2,3.0,3.0,374.0,7173.0,8.02139037433,0.418235048097
45041,2021,3,3.0,5.0,432.0,7865.0,6.94444444444,0.635727908455
45041,2021,4,1.0,1.0,392.0,5285.0,2.55102040816,0.189214758751
45041,2021,5,,,11442.0,77123.0,0.0,0.0
45041,2021,6,1.0,1.0,406.0,4523.0,2.46305418719,0.221092195446
45041,2021,7,3.0,4.0,411.0,4204.0,7.29927007299,0.951474785918
45041,2021,8,1.0,1.0,371.0,4800.0,2.69541778976,0.208333333333
45041,2021,9,1.0,1.0,401.0,5401.0,2.49376558603,0.185150897982
45041,2021,10,1.0,1.0,369.0,4761.0,2.71002710027,0.210039907582
45041,2021,11,,,11442.0,77123.0,0.0,0.0
45041,2021,12,2.0,2.0,346.0,4124.0,5.78034682081,0.484966052376
45041,2022,1,,,11442.0,77123.0,0.0,0.0
45041,2022,2,,,11442.0,77123.0,0.0,0.0
45041,2022,3,3.0,3.0,266.0,3197.0,11.2781954887,0.938379730998
45041,2022,4,1.0,1.0,284.0,3428.0,3.52112676056,0.291715285881
45041,2022,5,2.0,2.0,363.0,4107.0,5.50964187328,0.486973459946
45041,2022,6,,,11442.0,77123.0,0.0,0.0
45041,2022,7,1.0,4.0,353.0,4821.0,2.8328611898,0.829703381041
45041,2022,8,2.0,2.0,330.0,3477.0,6.06060606061,0.575208513086
45041,2022,9,,,11442.0,77123.0,0.0,0.0
45041,2022,10,1.0,1.0,334.0,4422.0,2.99401197605,0.226142017187
45041,2022,11,4.0,5.0,354.0,4731.0,11.2994350282,1.05685901501
45041,2022,12,1.0,1.0,327.0,3659.0,3.05810397554,0.273298715496
45043,2017,1,2.0,2.0,526.0,8053.0,3.80228136882,0.248354650441
45043,2017,2,1.0,1.0,489.0,5423.0,2.04498977505,0.18439977872
45043,2017,3,,,11442.0,77123.0,0.0,0.0
45043,2017,4,1.0,1.0,706.0,9155.0,1.4164305949,0.109229929001
45043,2017,5,2.0,2.0,696.0,7780.0,2.87356321839,0.25706940874
45043,2017,6,2.0,2.0,882.0,8122.0,2.26757369615,0.246244767299
45043,2017,7,5.0,6.0,1189.0,9778.0,4.20521446594,0.613622417672
45043,2017,8,1.0,1.0,1006.0,8207.0,0.994035785288,0.121847203607
45043,2017,9,,,11442.0,77123.0,0.0,0.0
45043,2017,10,2.0,2.0,532.0,5017.0,3.75939849624,0.398644608332
45043,2017,11,1.0,1.0,542.0,5058.0,1.84501845018,0.197706603401
45043,2017,12,,,11442.0,77123.0,0.0,0.0
45043,2018,1,1.0,2.0,418.0,5803.0,2.39234449761,0.344649319318
45043,2018,2,1.0,1.0,398.0,4534.0,2.51256281407,0.220555800618
45043,2018,3,2.0,2.0,591.0,5513.0,3.38409475465,0.362778886269
45043,2018,4,1.0,1.0,582.0,4685.0,1.71821305842,0.213447171825
45043,2018,5,1.0,2.0,513.0,6879.0,1.94931773879,0.29073993313
45043,2018,6,6.0,6.0,789.0,7412.0,7.60456273764,0.809498111171
45043,2018,7,3.0,3.0,930.0,7785.0,3.22580645161,0.385356454721
45043,2018,8,3.0,3.0,723.0,6004.0,4.14937759336,0.499666888741
45043,2018,9,,,11442.0,77123.0,0.0,0.0
45043,2018,10,1.0,1.0,478.0,5260.0,2.09205020921,0.190114068441
45043,2018,11,2.0,4.0,478.0,5591.0,4.18410041841,0.715435521374
45043,2018,12,3.0,3.0,514.0,5462.0,5.83657587549,0.549249359209
45043,2019,1,1.0,1.0,397.0,5144.0,2.51889168766,0.194401244168
45043,2019,2,,,11442.0,77123.0,0.0,0.0
45043,2019,3,1.0,2.0,417.0,3361.0,2.39808153477,0.595060993752
45043,2019,4,2.0,2.0,434.0,2926.0,4.60829493088,0.683526999316
45043,2019,5,3.0,3.0,366.0,2744.0,8.19672131148,1.09329446064
